filename,greedy__pace23,adaptiveGreedy__pace23
heuristic_001.hgr,0.1221706867218017,0.3462269306182861
heuristic_002.hgr,0.1476075649261474,0.2951807975769043
heuristic_003.hgr,0.4099383354187011,1.830038785934448
heuristic_004.hgr,0.4767720699310303,1.781324863433838
heuristic_005.hgr,0.3993127346038818,1.7199957370758057
heuristic_006.hgr,0.438582181930542,1.5803847312927246
heuristic_007.hgr,0.6724762916564941,2.463726282119751
heuristic_008.hgr,0.1251873970031738,0.2397482395172119
heuristic_009.hgr,0.1324861049652099,0.370657205581665
heuristic_010.hgr,0.1360492706298828,0.3622455596923828
heuristic_011.hgr,0.3564314842224121,1.0186564922332764
heuristic_012.hgr,0.1975362300872802,0.5140461921691895
heuristic_013.hgr,0.2678461074829101,0.4845643043518066
heuristic_014.hgr,0.3440771102905273,0.7827353477478027
heuristic_015.hgr,0.3517227172851562,1.0695734024047852
heuristic_016.hgr,0.404707670211792,1.1548027992248535
heuristic_017.hgr,0.4370217323303222,1.5294122695922852
heuristic_018.hgr,0.3858768939971924,1.421628475189209
heuristic_019.hgr,0.4986045360565185,1.9560956954956048
heuristic_020.hgr,0.4340903759002685,1.021843194961548
heuristic_021.hgr,1.4179818630218506,4.583521604537964
heuristic_022.hgr,0.2586524486541748,0.4160554409027099
heuristic_023.hgr,0.5365414619445801,1.6247193813323977
heuristic_024.hgr,0.6905879974365234,2.166369199752808
heuristic_025.hgr,0.266627550125122,0.4077620506286621
heuristic_026.hgr,0.5292108058929443,1.5177438259124756
heuristic_027.hgr,0.4899957180023193,1.073981523513794
heuristic_028.hgr,0.6260428428649902,1.323911428451538
heuristic_029.hgr,0.4062225818634033,1.0433454513549805
heuristic_030.hgr,0.7797975540161133,2.1221635341644287
heuristic_031.hgr,0.1251015663146972,0.2443513870239257
heuristic_032.hgr,1.1052942276000977,1.6541955471038818
heuristic_033.hgr,0.3510534763336181,0.4366068840026855
heuristic_034.hgr,3.468165636062622,13.341822624206545
heuristic_035.hgr,0.3999414443969726,0.6578946113586426
heuristic_036.hgr,0.2821276187896728,0.447242259979248
heuristic_037.hgr,1.914949655532837,5.983999967575073
heuristic_038.hgr,1.6323344707489014,3.6573855876922607
heuristic_039.hgr,0.7537097930908203,1.5191352367401123
heuristic_040.hgr,0.8822014331817627,2.673173189163208
heuristic_041.hgr,0.6192023754119873,1.6447503566741943
heuristic_042.hgr,0.3529191017150879,0.9918930530548096
heuristic_043.hgr,0.2496633529663086,0.499901533126831
heuristic_044.hgr,0.3681116104125976,1.151477336883545
heuristic_045.hgr,0.1987900733947754,0.4319784641265869
heuristic_046.hgr,0.577876091003418,1.5587949752807615
heuristic_047.hgr,0.6218483448028564,1.8725037574768064
heuristic_048.hgr,1.277651071548462,4.031171083450317
heuristic_049.hgr,0.6525530815124512,1.031036615371704
heuristic_050.hgr,0.2705633640289306,0.5237202644348145
heuristic_051.hgr,0.3523240089416504,0.5801694393157959
heuristic_052.hgr,2.5002238750457764,10.289358615875244
heuristic_053.hgr,0.8556067943572998,1.984487771987915
heuristic_054.hgr,0.8621838092803955,2.064250946044922
heuristic_055.hgr,0.5264575481414795,0.8841071128845215
heuristic_056.hgr,1.2485227584838867,2.509709119796753
