filename,n64000_m64000__greedy_explore
random_i0_n64000_m64000.hgr,0.4829926490783691
random_i10_n64000_m64000.hgr,0.5150785446166992
random_i11_n64000_m64000.hgr,0.5007941722869873
random_i12_n64000_m64000.hgr,0.5439043045043945
random_i13_n64000_m64000.hgr,0.635176420211792
random_i14_n64000_m64000.hgr,0.5028214454650879
random_i15_n64000_m64000.hgr,0.6441249847412109
random_i16_n64000_m64000.hgr,0.4333508014678955
random_i17_n64000_m64000.hgr,0.431664228439331
random_i18_n64000_m64000.hgr,0.4083013534545898
random_i19_n64000_m64000.hgr,0.4516160488128662
random_i1_n64000_m64000.hgr,0.4081892967224121
random_i20_n64000_m64000.hgr,0.5330400466918945
random_i21_n64000_m64000.hgr,0.4109864234924316
random_i22_n64000_m64000.hgr,0.4727389812469482
random_i23_n64000_m64000.hgr,0.4444136619567871
random_i24_n64000_m64000.hgr,0.4415621757507324
random_i25_n64000_m64000.hgr,0.4415132999420166
random_i26_n64000_m64000.hgr,0.4513556957244873
random_i27_n64000_m64000.hgr,0.4090590476989746
random_i28_n64000_m64000.hgr,0.4077870845794678
random_i29_n64000_m64000.hgr,0.4308187961578369
random_i2_n64000_m64000.hgr,0.4276018142700195
random_i3_n64000_m64000.hgr,0.4208619594573974
random_i4_n64000_m64000.hgr,0.417628526687622
random_i5_n64000_m64000.hgr,0.4107232093811035
random_i6_n64000_m64000.hgr,0.4187824726104736
random_i7_n64000_m64000.hgr,0.3984172344207763
random_i8_n64000_m64000.hgr,0.4925887584686279
random_i9_n64000_m64000.hgr,0.4218118190765381
AVERAGE,0.4603235085805257
