filename,n256000_m256000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m256000.hgr,12.92254114151001
random_i10_n256000_m256000.hgr,13.022856950759888
random_i11_n256000_m256000.hgr,17.26624083518982
random_i12_n256000_m256000.hgr,17.480844736099243
random_i13_n256000_m256000.hgr,17.641145944595337
random_i14_n256000_m256000.hgr,17.4705171585083
random_i15_n256000_m256000.hgr,17.727844715118408
random_i16_n256000_m256000.hgr,17.944201946258545
random_i17_n256000_m256000.hgr,18.047189235687256
random_i18_n256000_m256000.hgr,17.670001983642578
random_i19_n256000_m256000.hgr,17.619225025177002
random_i1_n256000_m256000.hgr,17.596545219421387
random_i20_n256000_m256000.hgr,17.774538278579712
random_i21_n256000_m256000.hgr,17.922136306762695
random_i22_n256000_m256000.hgr,17.95797371864319
random_i23_n256000_m256000.hgr,17.66269850730896
random_i24_n256000_m256000.hgr,18.198667287826535
random_i25_n256000_m256000.hgr,17.55243945121765
random_i26_n256000_m256000.hgr,17.500991821289062
random_i27_n256000_m256000.hgr,17.35076928138733
random_i28_n256000_m256000.hgr,17.672422647476196
random_i29_n256000_m256000.hgr,17.66592049598694
random_i2_n256000_m256000.hgr,17.72968626022339
random_i3_n256000_m256000.hgr,17.687163829803467
random_i4_n256000_m256000.hgr,18.153257608413696
random_i5_n256000_m256000.hgr,18.16436123847961
random_i6_n256000_m256000.hgr,18.99388551712036
random_i7_n256000_m256000.hgr,18.85888648033142
random_i8_n256000_m256000.hgr,18.929099798202515
random_i9_n256000_m256000.hgr,18.9471697807312
AVERAGE,17.571040773391722
