filename,n4000_m1024000__greedy_lsr100000x5_flat_explore
random_i0_n4000_m1024000.hgr,0.9099258212645708
random_i10_n4000_m1024000.hgr,0.9179743223965763
random_i11_n4000_m1024000.hgr,-0.00035423308537017357
random_i12_n4000_m1024000.hgr,-0.0003546099290780142
random_i13_n4000_m1024000.hgr,-0.0003551136363636364
random_i14_n4000_m1024000.hgr,-0.00035523978685612787
random_i15_n4000_m1024000.hgr,-0.00035385704175513094
random_i16_n4000_m1024000.hgr,-0.00035310734463276836
random_i17_n4000_m1024000.hgr,-0.0003527336860670194
random_i18_n4000_m1024000.hgr,-0.00035536602700781805
random_i19_n4000_m1024000.hgr,-0.00035561877667140827
random_i1_n4000_m1024000.hgr,-0.00035385704175513094
random_i20_n4000_m1024000.hgr,-0.00035435861091424523
random_i21_n4000_m1024000.hgr,-0.0003563791874554526
random_i22_n4000_m1024000.hgr,-0.00035335689045936394
random_i23_n4000_m1024000.hgr,-0.00035285815102328866
random_i24_n4000_m1024000.hgr,-0.0003563791874554526
random_i25_n4000_m1024000.hgr,-0.00035523978685612787
random_i26_n4000_m1024000.hgr,-0.00035688793718772306
random_i27_n4000_m1024000.hgr,-0.00035298270384751147
random_i28_n4000_m1024000.hgr,-0.0003527336860670194
random_i29_n4000_m1024000.hgr,-0.0003589375448671931
random_i2_n4000_m1024000.hgr,-0.0003562522265764161
random_i3_n4000_m1024000.hgr,-0.00035650623885918
random_i4_n4000_m1024000.hgr,-0.000355998576005696
random_i5_n4000_m1024000.hgr,-0.00035612535612535614
random_i6_n4000_m1024000.hgr,-0.0003544842254519674
random_i7_n4000_m1024000.hgr,-0.0003551136363636364
random_i8_n4000_m1024000.hgr,-0.000355998576005696
random_i9_n4000_m1024000.hgr,-0.0003566333808844508
AVERAGE,0.06059863938010614
