filename,n64000_m1024000__greedy_lsr100000x5_flat_explore
random_i0_n64000_m1024000.hgr,19.894046783447266
random_i10_n64000_m1024000.hgr,28.243521451950077
random_i11_n64000_m1024000.hgr,43.17795777320862
random_i12_n64000_m1024000.hgr,43.00321412086487
random_i13_n64000_m1024000.hgr,43.115052223205566
random_i14_n64000_m1024000.hgr,37.98871016502381
random_i15_n64000_m1024000.hgr,43.48803186416626
random_i16_n64000_m1024000.hgr,44.43361139297485
random_i17_n64000_m1024000.hgr,44.43795442581177
random_i18_n64000_m1024000.hgr,42.569411277771
random_i19_n64000_m1024000.hgr,45.7147102355957
random_i1_n64000_m1024000.hgr,45.17807126045227
random_i20_n64000_m1024000.hgr,45.54194903373718
random_i21_n64000_m1024000.hgr,41.552565574646
random_i22_n64000_m1024000.hgr,46.25435447692871
random_i23_n64000_m1024000.hgr,46.34846758842468
random_i24_n64000_m1024000.hgr,45.86369252204895
random_i25_n64000_m1024000.hgr,44.3127236366272
random_i26_n64000_m1024000.hgr,40.92590594291687
random_i27_n64000_m1024000.hgr,41.45144534111023
random_i28_n64000_m1024000.hgr,41.72095799446106
random_i29_n64000_m1024000.hgr,41.57634472846985
random_i2_n64000_m1024000.hgr,44.3209240436554
random_i3_n64000_m1024000.hgr,45.746497631073
random_i4_n64000_m1024000.hgr,45.54428005218506
random_i5_n64000_m1024000.hgr,45.40160727500916
random_i6_n64000_m1024000.hgr,41.18905401229858
random_i7_n64000_m1024000.hgr,40.79463338851929
random_i8_n64000_m1024000.hgr,41.0354630947113
random_i9_n64000_m1024000.hgr,43.141021490097046
AVERAGE,42.13220602671306
