filename,n4000_m4000__greedy_lsr10000x5_flat_explore
random_i0_n4000_m4000.hgr,0.8388059701492537
random_i10_n4000_m4000.hgr,0.8348348348348348
random_i11_n4000_m4000.hgr,0.8073394495412844
random_i12_n4000_m4000.hgr,0.8011695906432749
random_i13_n4000_m4000.hgr,0.8282208588957055
random_i14_n4000_m4000.hgr,0.8011527377521613
random_i15_n4000_m4000.hgr,0.824773413897281
random_i16_n4000_m4000.hgr,0.8230088495575221
random_i17_n4000_m4000.hgr,0.8130563798219584
random_i18_n4000_m4000.hgr,0.8466257668711656
random_i19_n4000_m4000.hgr,0.8117647058823529
random_i1_n4000_m4000.hgr,0.8333333333333334
random_i20_n4000_m4000.hgr,0.8245614035087719
random_i21_n4000_m4000.hgr,0.8099415204678363
random_i22_n4000_m4000.hgr,0.8313609467455622
random_i23_n4000_m4000.hgr,0.7931034482758621
random_i24_n4000_m4000.hgr,0.8117647058823529
random_i25_n4000_m4000.hgr,0.8130563798219584
random_i26_n4000_m4000.hgr,0.8284023668639053
random_i27_n4000_m4000.hgr,0.8328358208955224
random_i28_n4000_m4000.hgr,0.8384146341463414
random_i29_n4000_m4000.hgr,0.8231884057971014
random_i2_n4000_m4000.hgr,0.8163265306122449
random_i3_n4000_m4000.hgr,0.8154761904761905
random_i4_n4000_m4000.hgr,0.8198198198198198
random_i5_n4000_m4000.hgr,0.8230337078651685
random_i6_n4000_m4000.hgr,0.8363095238095238
random_i7_n4000_m4000.hgr,0.8214285714285714
random_i8_n4000_m4000.hgr,0.8308605341246291
random_i9_n4000_m4000.hgr,0.8093841642228738
AVERAGE,0.8214451521981456
