filename,n1024000_m1024000__adaptiveGreedy_explore
random_i0_n1024000_m1024000.hgr,18.6970899105072
random_i10_n1024000_m1024000.hgr,18.837499856948853
random_i11_n1024000_m1024000.hgr,19.063541889190677
random_i12_n1024000_m1024000.hgr,18.61217427253723
random_i13_n1024000_m1024000.hgr,18.85806250572205
random_i14_n1024000_m1024000.hgr,19.10558223724365
random_i15_n1024000_m1024000.hgr,18.84102439880371
random_i16_n1024000_m1024000.hgr,18.70285701751709
random_i17_n1024000_m1024000.hgr,19.0722713470459
random_i18_n1024000_m1024000.hgr,19.13799333572388
random_i19_n1024000_m1024000.hgr,18.892492532730103
random_i1_n1024000_m1024000.hgr,18.446165323257446
random_i20_n1024000_m1024000.hgr,18.53381490707397
random_i21_n1024000_m1024000.hgr,18.771339654922485
random_i22_n1024000_m1024000.hgr,18.16820764541626
random_i23_n1024000_m1024000.hgr,19.1276593208313
random_i24_n1024000_m1024000.hgr,18.415451049804688
random_i25_n1024000_m1024000.hgr,19.24928045272827
random_i26_n1024000_m1024000.hgr,18.34937620162964
random_i27_n1024000_m1024000.hgr,18.87849497795105
random_i28_n1024000_m1024000.hgr,18.71702265739441
random_i29_n1024000_m1024000.hgr,18.9112560749054
random_i2_n1024000_m1024000.hgr,17.88934016227722
random_i3_n1024000_m1024000.hgr,18.35407543182373
random_i4_n1024000_m1024000.hgr,18.56922674179077
random_i5_n1024000_m1024000.hgr,18.282052516937256
random_i6_n1024000_m1024000.hgr,18.80106091499329
random_i7_n1024000_m1024000.hgr,18.90377449989319
random_i8_n1024000_m1024000.hgr,18.44790482521057
random_i9_n1024000_m1024000.hgr,19.15350222587585
AVERAGE,18.726319829622906
