filename,n1024000_m64000__greedy_lsr100000x5_flat_explore
random_i0_n1024000_m64000.hgr,0.9509659991778731
random_i10_n1024000_m64000.hgr,0.954416291735733
random_i11_n1024000_m64000.hgr,0.9538296987343277
random_i12_n1024000_m64000.hgr,0.9534635246631448
random_i13_n1024000_m64000.hgr,0.9551020408163265
random_i14_n1024000_m64000.hgr,0.958370662366362
random_i15_n1024000_m64000.hgr,0.9574756708935417
random_i16_n1024000_m64000.hgr,0.9540399858038566
random_i17_n1024000_m64000.hgr,0.9558249556475459
random_i18_n1024000_m64000.hgr,0.9551795785099436
random_i19_n1024000_m64000.hgr,0.9537695590327169
random_i1_n1024000_m64000.hgr,0.9540590078637734
random_i20_n1024000_m64000.hgr,0.9556002841581814
random_i21_n1024000_m64000.hgr,0.9541306151475643
random_i22_n1024000_m64000.hgr,0.9558387670420866
random_i23_n1024000_m64000.hgr,0.9553481778985293
random_i24_n1024000_m64000.hgr,0.9543607561392145
random_i25_n1024000_m64000.hgr,0.9553656220322887
random_i26_n1024000_m64000.hgr,0.953675907940432
random_i27_n1024000_m64000.hgr,0.9558063558063558
random_i28_n1024000_m64000.hgr,0.95659125903115
random_i29_n1024000_m64000.hgr,0.9560446079012932
random_i2_n1024000_m64000.hgr,0.9543593091578135
random_i3_n1024000_m64000.hgr,0.9570275403608737
random_i4_n1024000_m64000.hgr,0.9552114353782013
random_i5_n1024000_m64000.hgr,0.9564187588820464
random_i6_n1024000_m64000.hgr,0.9560862865947611
random_i7_n1024000_m64000.hgr,0.9557600950118765
random_i8_n1024000_m64000.hgr,0.9544483985765124
random_i9_n1024000_m64000.hgr,0.953436151982509
AVERAGE,0.9550669101428945
