filename,n4000_m256000__adaptiveGreedy_explore
random_i0_n4000_m256000.hgr,2.1309976156586474
random_i10_n4000_m256000.hgr,2.2310211310816115
random_i11_n4000_m256000.hgr,1.8449408504810745
random_i12_n4000_m256000.hgr,1.5034986341476837
random_i13_n4000_m256000.hgr,1.496531810501986
random_i14_n4000_m256000.hgr,1.5619448049562898
random_i15_n4000_m256000.hgr,1.5572184632808335
random_i16_n4000_m256000.hgr,1.4734133189349903
random_i17_n4000_m256000.hgr,1.5252217913409292
random_i18_n4000_m256000.hgr,1.44348266093133
random_i19_n4000_m256000.hgr,1.5929691845416212
random_i1_n4000_m256000.hgr,1.4667356973546284
random_i20_n4000_m256000.hgr,1.5013668362236976
random_i21_n4000_m256000.hgr,1.6117133007621145
random_i22_n4000_m256000.hgr,1.4968904730167893
random_i23_n4000_m256000.hgr,1.4466480933890162
random_i24_n4000_m256000.hgr,1.5815528213458467
random_i25_n4000_m256000.hgr,1.3506546353519806
random_i26_n4000_m256000.hgr,1.1968976452744624
random_i27_n4000_m256000.hgr,1.175596898630618
random_i28_n4000_m256000.hgr,1.226595406920014
random_i29_n4000_m256000.hgr,1.1621035710466534
random_i2_n4000_m256000.hgr,1.4599624849860173
random_i3_n4000_m256000.hgr,1.4551116036305392
random_i4_n4000_m256000.hgr,1.3712780015765
random_i5_n4000_m256000.hgr,1.4477171879774335
random_i6_n4000_m256000.hgr,1.559287050754283
random_i7_n4000_m256000.hgr,1.5326567662088904
random_i8_n4000_m256000.hgr,1.4305357696283298
random_i9_n4000_m256000.hgr,1.6301855436591308
AVERAGE,1.5154910017864647
