filename,n4000_m1024000__greedy_explore
random_i0_n4000_m1024000.hgr,3.430898666381836
random_i10_n4000_m1024000.hgr,3.4105026721954346
random_i11_n4000_m1024000.hgr,3.596254825592041
random_i12_n4000_m1024000.hgr,3.565842866897583
random_i13_n4000_m1024000.hgr,3.722851276397705
random_i14_n4000_m1024000.hgr,3.927510976791382
random_i15_n4000_m1024000.hgr,4.384629249572754
random_i16_n4000_m1024000.hgr,4.587905168533325
random_i17_n4000_m1024000.hgr,4.353874444961548
random_i18_n4000_m1024000.hgr,4.606207370758057
random_i19_n4000_m1024000.hgr,3.9644834995269775
random_i1_n4000_m1024000.hgr,4.181955814361572
random_i20_n4000_m1024000.hgr,4.060121059417725
random_i21_n4000_m1024000.hgr,3.9454519748687744
random_i22_n4000_m1024000.hgr,4.161373615264893
random_i23_n4000_m1024000.hgr,3.773972749710083
random_i24_n4000_m1024000.hgr,3.774138927459717
random_i25_n4000_m1024000.hgr,3.790295124053955
random_i26_n4000_m1024000.hgr,3.763434171676636
random_i27_n4000_m1024000.hgr,4.197389841079712
random_i28_n4000_m1024000.hgr,3.6954970359802246
random_i29_n4000_m1024000.hgr,3.959519386291504
random_i2_n4000_m1024000.hgr,3.949467182159424
random_i3_n4000_m1024000.hgr,3.581218004226685
random_i4_n4000_m1024000.hgr,3.847404003143311
random_i5_n4000_m1024000.hgr,3.797968626022339
random_i6_n4000_m1024000.hgr,3.700701713562012
random_i7_n4000_m1024000.hgr,4.029719829559326
random_i8_n4000_m1024000.hgr,3.7459285259246826
random_i9_n4000_m1024000.hgr,3.676101684570313
AVERAGE,3.906087342898051
