filename,n1024000_m4000__greedy_explore
random_i0_n1024000_m4000.hgr,0.7248104211202309
random_i10_n1024000_m4000.hgr,0.5894290509522272
random_i11_n1024000_m4000.hgr,0.6267202850128595
random_i12_n1024000_m4000.hgr,0.6901570225206105
random_i13_n1024000_m4000.hgr,0.5739485589082124
random_i14_n1024000_m4000.hgr,0.597180638815582
random_i15_n1024000_m4000.hgr,0.6522156372460985
random_i16_n1024000_m4000.hgr,0.5499695988286242
random_i17_n1024000_m4000.hgr,0.704705464102743
random_i18_n1024000_m4000.hgr,0.8145817181107075
random_i19_n1024000_m4000.hgr,0.6474183854371209
random_i1_n1024000_m4000.hgr,0.5722894008087879
random_i20_n1024000_m4000.hgr,0.5832478475209113
random_i21_n1024000_m4000.hgr,0.5585370658691093
random_i22_n1024000_m4000.hgr,0.5779881234786112
random_i23_n1024000_m4000.hgr,0.7786529096620388
random_i24_n1024000_m4000.hgr,0.7942487269704124
random_i25_n1024000_m4000.hgr,0.6015835645253302
random_i26_n1024000_m4000.hgr,0.5904923133758496
random_i27_n1024000_m4000.hgr,0.7261528755044492
random_i28_n1024000_m4000.hgr,0.7171186487221926
random_i29_n1024000_m4000.hgr,0.8370448921880523
random_i2_n1024000_m4000.hgr,0.7275598661201031
random_i3_n1024000_m4000.hgr,0.5233126047302712
random_i4_n1024000_m4000.hgr,0.5789115406229477
random_i5_n1024000_m4000.hgr,0.4821295866464509
random_i6_n1024000_m4000.hgr,0.593966133681285
random_i7_n1024000_m4000.hgr,0.5521686412767453
random_i8_n1024000_m4000.hgr,0.5560916335445629
random_i9_n1024000_m4000.hgr,0.6939223682540349
AVERAGE,0.6405518508185719
