filename,n64000_m64000__greedy_lsr10000x5_flat_explore
random_i0_n64000_m64000.hgr,1.1166999340057373
random_i10_n64000_m64000.hgr,1.1331133842468262
random_i11_n64000_m64000.hgr,1.4956059455871582
random_i12_n64000_m64000.hgr,1.3798284530639648
random_i13_n64000_m64000.hgr,1.4306278228759766
random_i14_n64000_m64000.hgr,1.4600398540496826
random_i15_n64000_m64000.hgr,1.588029384613037
random_i16_n64000_m64000.hgr,1.5557820796966553
random_i17_n64000_m64000.hgr,1.5543582439422607
random_i18_n64000_m64000.hgr,1.5285160541534424
random_i19_n64000_m64000.hgr,1.4878699779510498
random_i1_n64000_m64000.hgr,1.540947198867798
random_i20_n64000_m64000.hgr,1.5431952476501465
random_i21_n64000_m64000.hgr,1.4759135246276855
random_i22_n64000_m64000.hgr,1.5806403160095217
random_i23_n64000_m64000.hgr,1.5713839530944824
random_i24_n64000_m64000.hgr,1.5591814517974854
random_i25_n64000_m64000.hgr,1.560596942901611
random_i26_n64000_m64000.hgr,1.519526720046997
random_i27_n64000_m64000.hgr,1.5533766746520996
random_i28_n64000_m64000.hgr,1.534038543701172
random_i29_n64000_m64000.hgr,1.56276273727417
random_i2_n64000_m64000.hgr,1.6006548404693604
random_i3_n64000_m64000.hgr,1.659782648086548
random_i4_n64000_m64000.hgr,1.6712071895599363
random_i5_n64000_m64000.hgr,1.7151572704315186
random_i6_n64000_m64000.hgr,1.4456079006195068
random_i7_n64000_m64000.hgr,1.3352880477905271
random_i8_n64000_m64000.hgr,1.322542428970337
random_i9_n64000_m64000.hgr,1.358337640762329
AVERAGE,1.4946870803833008
