filename,n4000_m1024000__adaptiveGreedy_explore
random_i0_n4000_m1024000.hgr,16.34884214401245
random_i10_n4000_m1024000.hgr,16.320287227630615
random_i11_n4000_m1024000.hgr,16.69182515144348
random_i12_n4000_m1024000.hgr,16.783894538879395
random_i13_n4000_m1024000.hgr,16.806828022003174
random_i14_n4000_m1024000.hgr,15.9691321849823
random_i15_n4000_m1024000.hgr,16.786256074905396
random_i16_n4000_m1024000.hgr,17.231386184692383
random_i17_n4000_m1024000.hgr,16.049896240234375
random_i18_n4000_m1024000.hgr,16.786508560180664
random_i19_n4000_m1024000.hgr,16.81688380241394
random_i1_n4000_m1024000.hgr,16.567230224609375
random_i20_n4000_m1024000.hgr,17.742764711380005
random_i21_n4000_m1024000.hgr,16.955044507980347
random_i22_n4000_m1024000.hgr,16.529391527175903
random_i23_n4000_m1024000.hgr,16.225629329681396
random_i24_n4000_m1024000.hgr,16.091833114624023
random_i25_n4000_m1024000.hgr,16.601564407348633
random_i26_n4000_m1024000.hgr,16.571604013442993
random_i27_n4000_m1024000.hgr,16.209401845932007
random_i28_n4000_m1024000.hgr,16.547226428985596
random_i29_n4000_m1024000.hgr,16.215409517288208
random_i2_n4000_m1024000.hgr,16.574755430221558
random_i3_n4000_m1024000.hgr,16.228607416152954
random_i4_n4000_m1024000.hgr,16.653482913970947
random_i5_n4000_m1024000.hgr,16.590547800064087
random_i6_n4000_m1024000.hgr,16.371633291244507
random_i7_n4000_m1024000.hgr,16.543562173843384
random_i8_n4000_m1024000.hgr,16.351109266281128
random_i9_n4000_m1024000.hgr,16.90330982208252
AVERAGE,16.568861595789592
