filename,n64000_m1024000__adaptiveGreedy_explore
random_i0_n64000_m1024000.hgr,12.38229274749756
random_i10_n64000_m1024000.hgr,12.54156494140625
random_i11_n64000_m1024000.hgr,12.723986148834229
random_i12_n64000_m1024000.hgr,12.651918172836304
random_i13_n64000_m1024000.hgr,12.732234954833984
random_i14_n64000_m1024000.hgr,12.896953344345093
random_i15_n64000_m1024000.hgr,12.834616899490356
random_i16_n64000_m1024000.hgr,13.46230959892273
random_i17_n64000_m1024000.hgr,12.80991816520691
random_i18_n64000_m1024000.hgr,12.822134494781494
random_i19_n64000_m1024000.hgr,12.74263620376587
random_i1_n64000_m1024000.hgr,12.426865339279177
random_i20_n64000_m1024000.hgr,13.20285439491272
random_i21_n64000_m1024000.hgr,12.827554941177368
random_i22_n64000_m1024000.hgr,13.049400568008425
random_i23_n64000_m1024000.hgr,12.557968139648438
random_i24_n64000_m1024000.hgr,12.539095640182495
random_i25_n64000_m1024000.hgr,12.859303951263428
random_i26_n64000_m1024000.hgr,12.975448608398438
random_i27_n64000_m1024000.hgr,12.944302558898926
random_i28_n64000_m1024000.hgr,12.995025634765623
random_i29_n64000_m1024000.hgr,12.533167839050291
random_i2_n64000_m1024000.hgr,12.852561712265016
random_i3_n64000_m1024000.hgr,12.369587659835815
random_i4_n64000_m1024000.hgr,12.876464366912842
random_i5_n64000_m1024000.hgr,12.789422988891602
random_i6_n64000_m1024000.hgr,12.384964942932127
random_i7_n64000_m1024000.hgr,12.799436569213867
random_i8_n64000_m1024000.hgr,12.47664737701416
random_i9_n64000_m1024000.hgr,12.806586980819702
AVERAGE,12.762240862846374
