filename,n4000_m256000__adaptiveGreedy_explore
random_i0_n4000_m256000.hgr,0.9409409409409409
random_i10_n4000_m256000.hgr,0.9493987975951904
random_i11_n4000_m256000.hgr,0.9517102615694165
random_i12_n4000_m256000.hgr,0.928284854563691
random_i13_n4000_m256000.hgr,0.9411468812877264
random_i14_n4000_m256000.hgr,0.935948361469712
random_i15_n4000_m256000.hgr,0.9403807615230461
random_i16_n4000_m256000.hgr,0.9392875062719518
random_i17_n4000_m256000.hgr,0.9401197604790419
random_i18_n4000_m256000.hgr,0.9367469879518072
random_i19_n4000_m256000.hgr,0.9415292353823088
random_i1_n4000_m256000.hgr,0.941
random_i20_n4000_m256000.hgr,0.9526448362720403
random_i21_n4000_m256000.hgr,0.9404106159238859
random_i22_n4000_m256000.hgr,0.9402010050251256
random_i23_n4000_m256000.hgr,0.9310689310689311
random_i24_n4000_m256000.hgr,0.9348582794629537
random_i25_n4000_m256000.hgr,0.9401107196779064
random_i26_n4000_m256000.hgr,0.9363727454909819
random_i27_n4000_m256000.hgr,0.9375624375624375
random_i28_n4000_m256000.hgr,0.93687374749499
random_i29_n4000_m256000.hgr,0.9368787276341949
random_i2_n4000_m256000.hgr,0.9406139909411173
random_i3_n4000_m256000.hgr,0.944529262086514
random_i4_n4000_m256000.hgr,0.9415552253590886
random_i5_n4000_m256000.hgr,0.9391521197007481
random_i6_n4000_m256000.hgr,0.9427423405323958
random_i7_n4000_m256000.hgr,0.94662638469285
random_i8_n4000_m256000.hgr,0.9261279127416956
random_i9_n4000_m256000.hgr,0.9559779889944973
AVERAGE,0.9403600539899061
