filename,n4000_m4000__greedy_lsr100x5_flat_explore
random_i0_n4000_m4000.hgr,0.9761194029850746
random_i10_n4000_m4000.hgr,0.9579579579579579
random_i11_n4000_m4000.hgr,0.9602446483180428
random_i12_n4000_m4000.hgr,0.9619883040935673
random_i13_n4000_m4000.hgr,0.9570552147239264
random_i14_n4000_m4000.hgr,0.968299711815562
random_i15_n4000_m4000.hgr,0.9577039274924471
random_i16_n4000_m4000.hgr,0.9705014749262537
random_i17_n4000_m4000.hgr,0.9643916913946587
random_i18_n4000_m4000.hgr,0.9631901840490797
random_i19_n4000_m4000.hgr,0.9647058823529412
random_i1_n4000_m4000.hgr,0.9545454545454546
random_i20_n4000_m4000.hgr,0.9649122807017544
random_i21_n4000_m4000.hgr,0.9473684210526315
random_i22_n4000_m4000.hgr,0.9615384615384616
random_i23_n4000_m4000.hgr,0.9252873563218391
random_i24_n4000_m4000.hgr,0.961764705882353
random_i25_n4000_m4000.hgr,0.9643916913946587
random_i26_n4000_m4000.hgr,0.9822485207100592
random_i27_n4000_m4000.hgr,0.9522388059701492
random_i28_n4000_m4000.hgr,0.9725609756097561
random_i29_n4000_m4000.hgr,0.9565217391304348
random_i2_n4000_m4000.hgr,0.9620991253644315
random_i3_n4000_m4000.hgr,0.9702380952380952
random_i4_n4000_m4000.hgr,0.963963963963964
random_i5_n4000_m4000.hgr,0.9606741573033708
random_i6_n4000_m4000.hgr,0.9791666666666666
random_i7_n4000_m4000.hgr,0.9613095238095238
random_i8_n4000_m4000.hgr,0.9614243323442137
random_i9_n4000_m4000.hgr,0.9706744868035191
AVERAGE,0.9625029054820283
