filename,n1024000_m64000__adaptiveGreedy_explore
random_i0_n1024000_m64000.hgr,0.8918578785633473
random_i10_n1024000_m64000.hgr,0.8012944874520251
random_i11_n1024000_m64000.hgr,0.7087699281355504
random_i12_n1024000_m64000.hgr,0.7128039355588551
random_i13_n1024000_m64000.hgr,0.7234791871244778
random_i14_n1024000_m64000.hgr,0.7353206822223625
random_i15_n1024000_m64000.hgr,0.7460048182434201
random_i16_n1024000_m64000.hgr,0.6816266821058785
random_i17_n1024000_m64000.hgr,0.708388423739904
random_i18_n1024000_m64000.hgr,0.7066599725459075
random_i19_n1024000_m64000.hgr,0.7287276456639927
random_i1_n1024000_m64000.hgr,0.6869501765839303
random_i20_n1024000_m64000.hgr,0.7107750561765951
random_i21_n1024000_m64000.hgr,0.6597310028163238
random_i22_n1024000_m64000.hgr,0.7130064411072535
random_i23_n1024000_m64000.hgr,0.7654838133420029
random_i24_n1024000_m64000.hgr,0.7190666172765342
random_i25_n1024000_m64000.hgr,0.6868726337063069
random_i26_n1024000_m64000.hgr,0.6672214689611858
random_i27_n1024000_m64000.hgr,0.6642347709438123
random_i28_n1024000_m64000.hgr,0.6824062053834478
random_i29_n1024000_m64000.hgr,0.6827805598001243
random_i2_n1024000_m64000.hgr,0.6449168079688382
random_i3_n1024000_m64000.hgr,0.6741552146180885
random_i4_n1024000_m64000.hgr,0.698808820837239
random_i5_n1024000_m64000.hgr,0.7226813072668303
random_i6_n1024000_m64000.hgr,0.7045758473858132
random_i7_n1024000_m64000.hgr,0.7401883854458128
random_i8_n1024000_m64000.hgr,0.6540399378345324
random_i9_n1024000_m64000.hgr,0.720123154129809
AVERAGE,0.7114317287646732
