filename,n4000_m64000__greedy_lsr100000x5_flat_explore
random_i0_n4000_m64000.hgr,4.034413576126099
random_i10_n4000_m64000.hgr,3.997701406478882
random_i11_n4000_m64000.hgr,4.971211910247803
random_i12_n4000_m64000.hgr,4.955034255981445
random_i13_n4000_m64000.hgr,4.943812131881714
random_i14_n4000_m64000.hgr,4.849857807159424
random_i15_n4000_m64000.hgr,5.082867860794067
random_i16_n4000_m64000.hgr,5.083126544952393
random_i17_n4000_m64000.hgr,4.914307832717896
random_i18_n4000_m64000.hgr,5.193176031112671
random_i19_n4000_m64000.hgr,5.007319927215576
random_i1_n4000_m64000.hgr,5.141306638717651
random_i20_n4000_m64000.hgr,4.968235969543457
random_i21_n4000_m64000.hgr,4.978348255157471
random_i22_n4000_m64000.hgr,4.988909482955933
random_i23_n4000_m64000.hgr,5.134994983673096
random_i24_n4000_m64000.hgr,5.003313779830933
random_i25_n4000_m64000.hgr,5.137180805206299
random_i26_n4000_m64000.hgr,4.887890577316284
random_i27_n4000_m64000.hgr,4.91875958442688
random_i28_n4000_m64000.hgr,4.989550352096558
random_i29_n4000_m64000.hgr,4.963765859603882
random_i2_n4000_m64000.hgr,5.32225513458252
random_i3_n4000_m64000.hgr,5.351693391799927
random_i4_n4000_m64000.hgr,5.326165199279785
random_i5_n4000_m64000.hgr,5.396617889404297
random_i6_n4000_m64000.hgr,5.318349123001099
random_i7_n4000_m64000.hgr,5.349156856536865
random_i8_n4000_m64000.hgr,5.339500427246094
random_i9_n4000_m64000.hgr,5.223177194595337
AVERAGE,5.025733359654745
