filename,n4000_m64000__adaptiveGreedy_explore
random_i0_n4000_m64000.hgr,0.9395161290322581
random_i10_n4000_m64000.hgr,0.9109535066981875
random_i11_n4000_m64000.hgr,0.925264012997563
random_i12_n4000_m64000.hgr,0.9317269076305221
random_i13_n4000_m64000.hgr,0.9116242038216561
random_i14_n4000_m64000.hgr,0.9186140209508461
random_i15_n4000_m64000.hgr,0.9406919275123559
random_i16_n4000_m64000.hgr,0.9216478190630049
random_i17_n4000_m64000.hgr,0.9369369369369369
random_i18_n4000_m64000.hgr,0.9216326530612244
random_i19_n4000_m64000.hgr,0.9181380417335474
random_i1_n4000_m64000.hgr,0.9269893355209188
random_i20_n4000_m64000.hgr,0.9155948553054662
random_i21_n4000_m64000.hgr,0.916260162601626
random_i22_n4000_m64000.hgr,0.9281098546042004
random_i23_n4000_m64000.hgr,0.9333333333333333
random_i24_n4000_m64000.hgr,0.9306122448979591
random_i25_n4000_m64000.hgr,0.9261962692619627
random_i26_n4000_m64000.hgr,0.9240710823909531
random_i27_n4000_m64000.hgr,0.9413735343383585
random_i28_n4000_m64000.hgr,0.9359400998336106
random_i29_n4000_m64000.hgr,0.9315403422982885
random_i2_n4000_m64000.hgr,0.9207760711398545
random_i3_n4000_m64000.hgr,0.9396135265700483
random_i4_n4000_m64000.hgr,0.933817594834544
random_i5_n4000_m64000.hgr,0.9386602098466506
random_i6_n4000_m64000.hgr,0.9221949221949222
random_i7_n4000_m64000.hgr,0.9258353708231459
random_i8_n4000_m64000.hgr,0.9400656814449918
random_i9_n4000_m64000.hgr,0.921537229783827
AVERAGE,0.927642262682092
