filename,n64000_m4000__adaptiveGreedy_explore
random_i0_n64000_m4000.hgr,1.0009442870632672
random_i10_n64000_m4000.hgr,0.9805735430157262
random_i11_n64000_m4000.hgr,0.9849198868991518
random_i12_n64000_m4000.hgr,0.9851301115241635
random_i13_n64000_m4000.hgr,0.9838403041825095
random_i14_n64000_m4000.hgr,0.995260663507109
random_i15_n64000_m4000.hgr,0.9752616555661275
random_i16_n64000_m4000.hgr,0.9822263797942001
random_i17_n64000_m4000.hgr,1.0019212295869357
random_i18_n64000_m4000.hgr,1.003813155386082
random_i19_n64000_m4000.hgr,0.9885496183206107
random_i1_n64000_m4000.hgr,0.9849482596425212
random_i20_n64000_m4000.hgr,0.995274102079395
random_i21_n64000_m4000.hgr,0.9914204003813155
random_i22_n64000_m4000.hgr,0.9990403071017274
random_i23_n64000_m4000.hgr,1.003831417624521
random_i24_n64000_m4000.hgr,0.9924528301886792
random_i25_n64000_m4000.hgr,0.9924170616113744
random_i26_n64000_m4000.hgr,0.9924170616113744
random_i27_n64000_m4000.hgr,0.9913710450623202
random_i28_n64000_m4000.hgr,0.9925719591457753
random_i29_n64000_m4000.hgr,0.9961202715809894
random_i2_n64000_m4000.hgr,0.9753787878787878
random_i3_n64000_m4000.hgr,0.9847473784556721
random_i4_n64000_m4000.hgr,0.9783631232361242
random_i5_n64000_m4000.hgr,0.9971153846153846
random_i6_n64000_m4000.hgr,0.9867298578199052
random_i7_n64000_m4000.hgr,0.9857685009487666
random_i8_n64000_m4000.hgr,0.9894937917860553
random_i9_n64000_m4000.hgr,1.0
AVERAGE,0.9903967458538857
