filename,n4000_m256000__greedy_explore
random_i0_n4000_m256000.hgr,0.8735215663909912
random_i10_n4000_m256000.hgr,0.8800506591796875
random_i11_n4000_m256000.hgr,0.8591687679290771
random_i12_n4000_m256000.hgr,0.8792181015014648
random_i13_n4000_m256000.hgr,0.905953884124756
random_i14_n4000_m256000.hgr,0.8291125297546387
random_i15_n4000_m256000.hgr,0.902834177017212
random_i16_n4000_m256000.hgr,0.9865939617156982
random_i17_n4000_m256000.hgr,0.8725230693817139
random_i18_n4000_m256000.hgr,0.8677101135253906
random_i19_n4000_m256000.hgr,0.8507168292999268
random_i1_n4000_m256000.hgr,0.8713252544403076
random_i20_n4000_m256000.hgr,0.864363431930542
random_i21_n4000_m256000.hgr,0.8597679138183594
random_i22_n4000_m256000.hgr,0.8711328506469727
random_i23_n4000_m256000.hgr,0.8700518608093262
random_i24_n4000_m256000.hgr,0.9053220748901368
random_i25_n4000_m256000.hgr,0.9332265853881836
random_i26_n4000_m256000.hgr,1.0129685401916504
random_i27_n4000_m256000.hgr,0.916538953781128
random_i28_n4000_m256000.hgr,0.8473062515258789
random_i29_n4000_m256000.hgr,0.9036076068878174
random_i2_n4000_m256000.hgr,0.9033267498016356
random_i3_n4000_m256000.hgr,0.8527476787567139
random_i4_n4000_m256000.hgr,0.8923285007476807
random_i5_n4000_m256000.hgr,0.9654605388641356
random_i6_n4000_m256000.hgr,1.057588815689087
random_i7_n4000_m256000.hgr,0.8791987895965576
random_i8_n4000_m256000.hgr,0.8303852081298828
random_i9_n4000_m256000.hgr,0.8486011028289795
AVERAGE,0.893088412284851
