filename,n4000_m4000__adaptiveGreedy_explore
random_i0_n4000_m4000.hgr,0.0363397598266601
random_i10_n4000_m4000.hgr,0.0452516078948974
random_i11_n4000_m4000.hgr,0.0335695743560791
random_i12_n4000_m4000.hgr,0.044818639755249
random_i13_n4000_m4000.hgr,0.0443053245544433
random_i14_n4000_m4000.hgr,0.0436222553253173
random_i15_n4000_m4000.hgr,0.03401780128479
random_i16_n4000_m4000.hgr,0.0453312397003173
random_i17_n4000_m4000.hgr,0.0545613765716552
random_i18_n4000_m4000.hgr,0.0461058616638183
random_i19_n4000_m4000.hgr,0.0451481342315673
random_i1_n4000_m4000.hgr,0.0453002452850341
random_i20_n4000_m4000.hgr,0.0568361282348632
random_i21_n4000_m4000.hgr,0.0438494682312011
random_i22_n4000_m4000.hgr,0.0336501598358154
random_i23_n4000_m4000.hgr,0.0335085391998291
random_i24_n4000_m4000.hgr,0.0343525409698486
random_i25_n4000_m4000.hgr,0.0334603786468505
random_i26_n4000_m4000.hgr,0.0447220802307128
random_i27_n4000_m4000.hgr,0.0445559024810791
random_i28_n4000_m4000.hgr,0.0336589813232421
random_i29_n4000_m4000.hgr,0.034630537033081
random_i2_n4000_m4000.hgr,0.0335323810577392
random_i3_n4000_m4000.hgr,0.0449414253234863
random_i4_n4000_m4000.hgr,0.0337526798248291
random_i5_n4000_m4000.hgr,0.0434143543243408
random_i6_n4000_m4000.hgr,0.033215045928955
random_i7_n4000_m4000.hgr,0.0337703227996826
random_i8_n4000_m4000.hgr,0.0332827568054199
random_i9_n4000_m4000.hgr,0.0355594158172607
AVERAGE,0.0401021639506022
