filename,n1024000_m4000__greedy_lsr100000x5_flat_explore
random_i0_n1024000_m4000.hgr,2105.0
random_i10_n1024000_m4000.hgr,2084.0
random_i11_n1024000_m4000.hgr,2078.0
random_i12_n1024000_m4000.hgr,2073.0
random_i13_n1024000_m4000.hgr,2089.0
random_i14_n1024000_m4000.hgr,2097.0
random_i15_n1024000_m4000.hgr,2095.0
random_i16_n1024000_m4000.hgr,2088.0
random_i17_n1024000_m4000.hgr,2081.0
random_i18_n1024000_m4000.hgr,2092.0
random_i19_n1024000_m4000.hgr,2095.0
random_i1_n1024000_m4000.hgr,2092.0
random_i20_n1024000_m4000.hgr,2101.0
random_i21_n1024000_m4000.hgr,2072.0
random_i22_n1024000_m4000.hgr,2067.0
random_i23_n1024000_m4000.hgr,2102.0
random_i24_n1024000_m4000.hgr,2083.0
random_i25_n1024000_m4000.hgr,2100.0
random_i26_n1024000_m4000.hgr,2081.0
random_i27_n1024000_m4000.hgr,2105.0
random_i28_n1024000_m4000.hgr,2088.0
random_i29_n1024000_m4000.hgr,2080.0
random_i2_n1024000_m4000.hgr,2072.0
random_i3_n1024000_m4000.hgr,2073.0
random_i4_n1024000_m4000.hgr,2127.0
random_i5_n1024000_m4000.hgr,2101.0
random_i6_n1024000_m4000.hgr,2098.0
random_i7_n1024000_m4000.hgr,2089.0
random_i8_n1024000_m4000.hgr,2090.0
random_i9_n1024000_m4000.hgr,2084.0
AVERAGE,2089.4
