filename,n256000_m256000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m256000.hgr,4.207597700709525
random_i10_n256000_m256000.hgr,3.9493660003894284
random_i11_n256000_m256000.hgr,3.9155235284372867
random_i12_n256000_m256000.hgr,3.78141149944514
random_i13_n256000_m256000.hgr,4.21080310445758
random_i14_n256000_m256000.hgr,4.5976415934867125
random_i15_n256000_m256000.hgr,3.7572836055465078
random_i16_n256000_m256000.hgr,3.7309674944267317
random_i17_n256000_m256000.hgr,3.9954240376473114
random_i18_n256000_m256000.hgr,4.207524718299944
random_i19_n256000_m256000.hgr,3.6107431114807937
random_i1_n256000_m256000.hgr,3.591994122787315
random_i20_n256000_m256000.hgr,3.5728215784537514
random_i21_n256000_m256000.hgr,3.752188942369414
random_i22_n256000_m256000.hgr,3.735475471033367
random_i23_n256000_m256000.hgr,3.551428306670078
random_i24_n256000_m256000.hgr,3.8186246011382114
random_i25_n256000_m256000.hgr,3.691465365034559
random_i26_n256000_m256000.hgr,3.5280596034578067
random_i27_n256000_m256000.hgr,3.5052534922413927
random_i28_n256000_m256000.hgr,3.729312678790484
random_i29_n256000_m256000.hgr,3.6252458785076884
random_i2_n256000_m256000.hgr,3.0634687388462485
random_i3_n256000_m256000.hgr,2.9648274017608958
random_i4_n256000_m256000.hgr,3.105401649633516
random_i5_n256000_m256000.hgr,3.1141841804354113
random_i6_n256000_m256000.hgr,4.028280438368183
random_i7_n256000_m256000.hgr,4.082668565514188
random_i8_n256000_m256000.hgr,4.196557079290448
random_i9_n256000_m256000.hgr,4.107729775811117
AVERAGE,3.7576424754823683
