filename,n256000_m64000__adaptiveGreedy_explore
random_i0_n256000_m64000.hgr,1.0170221328735352
random_i10_n256000_m64000.hgr,0.9212591648101808
random_i11_n256000_m64000.hgr,0.8663978576660156
random_i12_n256000_m64000.hgr,0.9296388626098632
random_i13_n256000_m64000.hgr,0.8536765575408936
random_i14_n256000_m64000.hgr,0.8501777648925781
random_i15_n256000_m64000.hgr,0.9757957458496094
random_i16_n256000_m64000.hgr,0.8820502758026123
random_i17_n256000_m64000.hgr,0.9155828952789308
random_i18_n256000_m64000.hgr,0.9382247924804688
random_i19_n256000_m64000.hgr,0.9376647472381592
random_i1_n256000_m64000.hgr,0.9672350883483888
random_i20_n256000_m64000.hgr,0.9876368045806884
random_i21_n256000_m64000.hgr,0.9445152282714844
random_i22_n256000_m64000.hgr,0.9313921928405762
random_i23_n256000_m64000.hgr,0.8218157291412354
random_i24_n256000_m64000.hgr,0.8428328037261963
random_i25_n256000_m64000.hgr,0.91922926902771
random_i26_n256000_m64000.hgr,0.9215288162231444
random_i27_n256000_m64000.hgr,0.9673705101013184
random_i28_n256000_m64000.hgr,0.9674789905548096
random_i29_n256000_m64000.hgr,0.8688504695892334
random_i2_n256000_m64000.hgr,0.8956887722015381
random_i3_n256000_m64000.hgr,0.9042584896087646
random_i4_n256000_m64000.hgr,0.9428095817565918
random_i5_n256000_m64000.hgr,0.9140059947967528
random_i6_n256000_m64000.hgr,0.9054055213928224
random_i7_n256000_m64000.hgr,0.7670345306396484
random_i8_n256000_m64000.hgr,0.9052608013153076
random_i9_n256000_m64000.hgr,0.9823365211486816
AVERAGE,0.9148058970769246
