filename,n64000_m4000__greedy_explore
random_i0_n64000_m4000.hgr,0.0762567520141601
random_i10_n64000_m4000.hgr,0.1078546047210693
random_i11_n64000_m4000.hgr,0.0765109062194824
random_i12_n64000_m4000.hgr,0.0659387111663818
random_i13_n64000_m4000.hgr,0.0682580471038818
random_i14_n64000_m4000.hgr,0.0758533477783203
random_i15_n64000_m4000.hgr,0.0767314434051513
random_i16_n64000_m4000.hgr,0.0885984897613525
random_i17_n64000_m4000.hgr,0.0650677680969238
random_i18_n64000_m4000.hgr,0.0675086975097656
random_i19_n64000_m4000.hgr,0.0767009258270263
random_i1_n64000_m4000.hgr,0.0749309062957763
random_i20_n64000_m4000.hgr,0.0668232440948486
random_i21_n64000_m4000.hgr,0.0655312538146972
random_i22_n64000_m4000.hgr,0.0655586719512939
random_i23_n64000_m4000.hgr,0.065075397491455
random_i24_n64000_m4000.hgr,0.0545172691345214
random_i25_n64000_m4000.hgr,0.0653450489044189
random_i26_n64000_m4000.hgr,0.0755167007446289
random_i27_n64000_m4000.hgr,0.0659289360046386
random_i28_n64000_m4000.hgr,0.134589672088623
random_i29_n64000_m4000.hgr,0.0649023056030273
random_i2_n64000_m4000.hgr,0.0670294761657714
random_i3_n64000_m4000.hgr,0.053948163986206
random_i4_n64000_m4000.hgr,0.0550997257232666
random_i5_n64000_m4000.hgr,0.0641829967498779
random_i6_n64000_m4000.hgr,0.0551648139953613
random_i7_n64000_m4000.hgr,0.0548765659332275
random_i8_n64000_m4000.hgr,0.0663149356842041
random_i9_n64000_m4000.hgr,0.0771875381469726
AVERAGE,0.0712601105372111
