filename,n4000_m256000__greedy_lsr10000x5_flat_explore
random_i0_n4000_m256000.hgr,2.004546952002245
random_i10_n4000_m256000.hgr,2.045761605976418
random_i11_n4000_m256000.hgr,2.2073983639800763
random_i12_n4000_m256000.hgr,2.3559153033975813
random_i13_n4000_m256000.hgr,2.295723630564879
random_i14_n4000_m256000.hgr,2.306493947482267
random_i15_n4000_m256000.hgr,2.2640210349539434
random_i16_n4000_m256000.hgr,2.111057689815906
random_i17_n4000_m256000.hgr,2.030031639453033
random_i18_n4000_m256000.hgr,2.011819553800166
random_i19_n4000_m256000.hgr,2.0023087511924405
random_i1_n4000_m256000.hgr,2.0978742608736525
random_i20_n4000_m256000.hgr,2.0772837333331666
random_i21_n4000_m256000.hgr,2.1565452646053016
random_i22_n4000_m256000.hgr,2.114213344640982
random_i23_n4000_m256000.hgr,2.1460186080701593
random_i24_n4000_m256000.hgr,2.207147521368889
random_i25_n4000_m256000.hgr,2.064352664171167
random_i26_n4000_m256000.hgr,1.7585087504276906
random_i27_n4000_m256000.hgr,1.6939291120868227
random_i28_n4000_m256000.hgr,1.7521269172623908
random_i29_n4000_m256000.hgr,1.7181447938190628
random_i2_n4000_m256000.hgr,2.01980820088234
random_i3_n4000_m256000.hgr,2.145983995648418
random_i4_n4000_m256000.hgr,1.9619512784343855
random_i5_n4000_m256000.hgr,2.0762176463135615
random_i6_n4000_m256000.hgr,2.180780919863656
random_i7_n4000_m256000.hgr,2.2731236671091124
random_i8_n4000_m256000.hgr,2.0918172548221245
random_i9_n4000_m256000.hgr,2.21151109767727
AVERAGE,2.07941391680097
