filename,n64000_m1024000__greedy_explore
random_i0_n64000_m1024000.hgr,4.870252370834351
random_i10_n64000_m1024000.hgr,5.054390907287598
random_i11_n64000_m1024000.hgr,4.9567835330963135
random_i12_n64000_m1024000.hgr,4.94318699836731
random_i13_n64000_m1024000.hgr,4.904801845550537
random_i14_n64000_m1024000.hgr,5.146349668502808
random_i15_n64000_m1024000.hgr,4.938642978668213
random_i16_n64000_m1024000.hgr,5.363369703292847
random_i17_n64000_m1024000.hgr,5.307610750198364
random_i18_n64000_m1024000.hgr,5.214821577072144
random_i19_n64000_m1024000.hgr,5.031518459320068
random_i1_n64000_m1024000.hgr,5.212543964385986
random_i20_n64000_m1024000.hgr,5.099113702774048
random_i21_n64000_m1024000.hgr,4.957226276397705
random_i22_n64000_m1024000.hgr,5.218410968780518
random_i23_n64000_m1024000.hgr,5.0692360401153564
random_i24_n64000_m1024000.hgr,4.951580047607422
random_i25_n64000_m1024000.hgr,5.142559051513672
random_i26_n64000_m1024000.hgr,4.838359355926514
random_i27_n64000_m1024000.hgr,4.771027565002441
random_i28_n64000_m1024000.hgr,4.971374273300171
random_i29_n64000_m1024000.hgr,4.817914962768555
random_i2_n64000_m1024000.hgr,5.155346632003784
random_i3_n64000_m1024000.hgr,4.784269332885742
random_i4_n64000_m1024000.hgr,5.326156854629517
random_i5_n64000_m1024000.hgr,6.099542140960693
random_i6_n64000_m1024000.hgr,5.434237957000732
random_i7_n64000_m1024000.hgr,4.757976055145264
random_i8_n64000_m1024000.hgr,4.7535951137542725
random_i9_n64000_m1024000.hgr,4.946218252182007
AVERAGE,5.067947244644165
