filename,n256000_m4000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m4000.hgr,1496.0
random_i10_n256000_m4000.hgr,1496.0
random_i11_n256000_m4000.hgr,1503.0
random_i12_n256000_m4000.hgr,1494.0
random_i13_n256000_m4000.hgr,1489.0
random_i14_n256000_m4000.hgr,1480.0
random_i15_n256000_m4000.hgr,1500.0
random_i16_n256000_m4000.hgr,1496.0
random_i17_n256000_m4000.hgr,1473.0
random_i18_n256000_m4000.hgr,1519.0
random_i19_n256000_m4000.hgr,1502.0
random_i1_n256000_m4000.hgr,1482.0
random_i20_n256000_m4000.hgr,1486.0
random_i21_n256000_m4000.hgr,1468.0
random_i22_n256000_m4000.hgr,1490.0
random_i23_n256000_m4000.hgr,1502.0
random_i24_n256000_m4000.hgr,1487.0
random_i25_n256000_m4000.hgr,1493.0
random_i26_n256000_m4000.hgr,1503.0
random_i27_n256000_m4000.hgr,1503.0
random_i28_n256000_m4000.hgr,1512.0
random_i29_n256000_m4000.hgr,1501.0
random_i2_n256000_m4000.hgr,1506.0
random_i3_n256000_m4000.hgr,1503.0
random_i4_n256000_m4000.hgr,1490.0
random_i5_n256000_m4000.hgr,1466.0
random_i6_n256000_m4000.hgr,1504.0
random_i7_n256000_m4000.hgr,1483.0
random_i8_n256000_m4000.hgr,1476.0
random_i9_n256000_m4000.hgr,1489.0
AVERAGE,1493.0666666666666
