filename,n64000_m64000__greedy_lsr100x5_flat_explore
random_i0_n64000_m64000.hgr,1.1835136556546881
random_i10_n64000_m64000.hgr,1.2594502926587072
random_i11_n64000_m64000.hgr,1.0811257974817454
random_i12_n64000_m64000.hgr,0.9612841082843305
random_i13_n64000_m64000.hgr,1.0347383964574248
random_i14_n64000_m64000.hgr,0.9701987130652409
random_i15_n64000_m64000.hgr,1.0291277819693416
random_i16_n64000_m64000.hgr,1.0446816345918992
random_i17_n64000_m64000.hgr,1.0577984890283165
random_i18_n64000_m64000.hgr,1.1002266095030737
random_i19_n64000_m64000.hgr,1.306107705862351
random_i1_n64000_m64000.hgr,1.4398259344705189
random_i20_n64000_m64000.hgr,1.2762477090736553
random_i21_n64000_m64000.hgr,1.119876317144345
random_i22_n64000_m64000.hgr,1.1819077580118067
random_i23_n64000_m64000.hgr,1.055485720917514
random_i24_n64000_m64000.hgr,1.205405468052803
random_i25_n64000_m64000.hgr,1.2901353870389007
random_i26_n64000_m64000.hgr,1.4677000613132878
random_i27_n64000_m64000.hgr,1.4121325714112505
random_i28_n64000_m64000.hgr,1.437834835092387
random_i29_n64000_m64000.hgr,1.271392597595303
random_i2_n64000_m64000.hgr,1.0866810040644443
random_i3_n64000_m64000.hgr,1.0658378700303126
random_i4_n64000_m64000.hgr,0.9830460477396598
random_i5_n64000_m64000.hgr,1.2067089039564372
random_i6_n64000_m64000.hgr,1.1945050586486983
random_i7_n64000_m64000.hgr,1.2405810599893752
random_i8_n64000_m64000.hgr,1.113313165047353
random_i9_n64000_m64000.hgr,1.0919117784807835
AVERAGE,1.172292747754532
