filename,n256000_m4000__adaptiveGreedy_explore
random_i0_n256000_m4000.hgr,0.9962476547842402
random_i10_n256000_m4000.hgr,0.9975
random_i11_n256000_m4000.hgr,0.9962848297213622
random_i12_n256000_m4000.hgr,0.9993706733794839
random_i13_n256000_m4000.hgr,0.9968513853904282
random_i14_n256000_m4000.hgr,0.9987413467589679
random_i15_n256000_m4000.hgr,0.994392523364486
random_i16_n256000_m4000.hgr,1.001240694789082
random_i17_n256000_m4000.hgr,0.996185632549269
random_i18_n256000_m4000.hgr,0.9969268592501537
random_i19_n256000_m4000.hgr,0.9937578027465668
random_i1_n256000_m4000.hgr,0.9974570883661793
random_i20_n256000_m4000.hgr,0.9981072555205047
random_i21_n256000_m4000.hgr,0.997444089456869
random_i22_n256000_m4000.hgr,0.9962335216572504
random_i23_n256000_m4000.hgr,0.9987468671679198
random_i24_n256000_m4000.hgr,0.9974683544303797
random_i25_n256000_m4000.hgr,0.995627732667083
random_i26_n256000_m4000.hgr,1.0
random_i27_n256000_m4000.hgr,0.9937539038101186
random_i28_n256000_m4000.hgr,0.9981435643564357
random_i29_n256000_m4000.hgr,0.9981401115933044
random_i2_n256000_m4000.hgr,0.9975124378109452
random_i3_n256000_m4000.hgr,0.9944029850746269
random_i4_n256000_m4000.hgr,0.998745294855709
random_i5_n256000_m4000.hgr,0.9936224489795918
random_i6_n256000_m4000.hgr,0.9975201487910725
random_i7_n256000_m4000.hgr,0.9968652037617555
random_i8_n256000_m4000.hgr,1.0
random_i9_n256000_m4000.hgr,0.9981191222570532
AVERAGE,0.9971803177763612
