filename,n4000_m64000__greedy_lsr10000x5_flat_explore
random_i0_n4000_m64000.hgr,1062.0
random_i10_n4000_m64000.hgr,1064.0
random_i11_n4000_m64000.hgr,1042.0
random_i12_n4000_m64000.hgr,1053.0
random_i13_n4000_m64000.hgr,1065.0
random_i14_n4000_m64000.hgr,1051.0
random_i15_n4000_m64000.hgr,1033.0
random_i16_n4000_m64000.hgr,1041.0
random_i17_n4000_m64000.hgr,1052.0
random_i18_n4000_m64000.hgr,1041.0
random_i19_n4000_m64000.hgr,1048.0
random_i1_n4000_m64000.hgr,1053.0
random_i20_n4000_m64000.hgr,1063.0
random_i21_n4000_m64000.hgr,1038.0
random_i22_n4000_m64000.hgr,1057.0
random_i23_n4000_m64000.hgr,1040.0
random_i24_n4000_m64000.hgr,1045.0
random_i25_n4000_m64000.hgr,1047.0
random_i26_n4000_m64000.hgr,1061.0
random_i27_n4000_m64000.hgr,1031.0
random_i28_n4000_m64000.hgr,1045.0
random_i29_n4000_m64000.hgr,1040.0
random_i2_n4000_m64000.hgr,1045.0
random_i3_n4000_m64000.hgr,1057.0
random_i4_n4000_m64000.hgr,1054.0
random_i5_n4000_m64000.hgr,1053.0
random_i6_n4000_m64000.hgr,1051.0
random_i7_n4000_m64000.hgr,1038.0
random_i8_n4000_m64000.hgr,1047.0
random_i9_n4000_m64000.hgr,1063.0
AVERAGE,1049.3333333333333
