filename,n256000_m64000__greedy_explore
random_i0_n256000_m64000.hgr,0.9859766960144044
random_i10_n256000_m64000.hgr,0.923166275024414
random_i11_n256000_m64000.hgr,0.9187560081481934
random_i12_n256000_m64000.hgr,0.976520538330078
random_i13_n256000_m64000.hgr,1.0326015949249268
random_i14_n256000_m64000.hgr,0.8882408142089844
random_i15_n256000_m64000.hgr,0.9085285663604736
random_i16_n256000_m64000.hgr,0.9516139030456544
random_i17_n256000_m64000.hgr,0.9435174465179444
random_i18_n256000_m64000.hgr,0.9929213523864746
random_i19_n256000_m64000.hgr,0.9194796085357666
random_i1_n256000_m64000.hgr,0.970961332321167
random_i20_n256000_m64000.hgr,0.9659254550933838
random_i21_n256000_m64000.hgr,0.8981513977050781
random_i22_n256000_m64000.hgr,0.888430118560791
random_i23_n256000_m64000.hgr,0.9216241836547852
random_i24_n256000_m64000.hgr,0.9430367946624756
random_i25_n256000_m64000.hgr,0.9100279808044434
random_i26_n256000_m64000.hgr,0.9817140102386476
random_i27_n256000_m64000.hgr,0.9830811023712158
random_i28_n256000_m64000.hgr,0.9719488620758056
random_i29_n256000_m64000.hgr,0.9322800636291504
random_i2_n256000_m64000.hgr,0.9753191471099854
random_i3_n256000_m64000.hgr,0.9535963535308838
random_i4_n256000_m64000.hgr,0.8920063972473145
random_i5_n256000_m64000.hgr,0.8755881786346436
random_i6_n256000_m64000.hgr,0.8919768333435059
random_i7_n256000_m64000.hgr,0.8858869075775146
random_i8_n256000_m64000.hgr,0.950669527053833
random_i9_n256000_m64000.hgr,1.1454856395721436
AVERAGE,0.9459677696228028
