filename,n64000_m256000__greedy_lsr10000x5_flat_explore
random_i0_n64000_m256000.hgr,1.5330131548453465
random_i10_n64000_m256000.hgr,1.3843935359359385
random_i11_n64000_m256000.hgr,1.3772173084452153
random_i12_n64000_m256000.hgr,1.319470488137616
random_i13_n64000_m256000.hgr,1.3251646568245
random_i14_n64000_m256000.hgr,1.3920129857536199
random_i15_n64000_m256000.hgr,1.4760017062972781
random_i16_n64000_m256000.hgr,1.480130602885417
random_i17_n64000_m256000.hgr,1.5310265751463952
random_i18_n64000_m256000.hgr,1.5004920813250666
random_i19_n64000_m256000.hgr,1.330340413846697
random_i1_n64000_m256000.hgr,1.3857439539344856
random_i20_n64000_m256000.hgr,1.3143784170701425
random_i21_n64000_m256000.hgr,1.5445588164153135
random_i22_n64000_m256000.hgr,1.5775665823482456
random_i23_n64000_m256000.hgr,1.5836696742498828
random_i24_n64000_m256000.hgr,1.5084242431075043
random_i25_n64000_m256000.hgr,1.5020359396029876
random_i26_n64000_m256000.hgr,1.310210997828823
random_i27_n64000_m256000.hgr,1.2288499806601068
random_i28_n64000_m256000.hgr,1.3140818357517583
random_i29_n64000_m256000.hgr,1.2088382750602138
random_i2_n64000_m256000.hgr,1.294762120667129
random_i3_n64000_m256000.hgr,1.2503181414945095
random_i4_n64000_m256000.hgr,1.2783727218651775
random_i5_n64000_m256000.hgr,1.232295545803312
random_i6_n64000_m256000.hgr,1.5850875511381861
random_i7_n64000_m256000.hgr,1.6182690208111694
random_i8_n64000_m256000.hgr,1.6772721089914726
random_i9_n64000_m256000.hgr,1.571116065862572
AVERAGE,1.4211705167368693
