filename,n1024000_m1024000__adaptiveGreedy_explore
random_i0_n1024000_m1024000.hgr,0.8535129178520818
random_i10_n1024000_m1024000.hgr,0.8511425765544567
random_i11_n1024000_m1024000.hgr,0.6976621605359502
random_i12_n1024000_m1024000.hgr,0.6710591858013665
random_i13_n1024000_m1024000.hgr,0.6883601793823629
random_i14_n1024000_m1024000.hgr,0.7052777131625854
random_i15_n1024000_m1024000.hgr,0.703792123570194
random_i16_n1024000_m1024000.hgr,0.6944596780941644
random_i17_n1024000_m1024000.hgr,0.7047389799883227
random_i18_n1024000_m1024000.hgr,0.7102795678677686
random_i19_n1024000_m1024000.hgr,0.6931314616490416
random_i1_n1024000_m1024000.hgr,0.6725748297587022
random_i20_n1024000_m1024000.hgr,0.6864662368159398
random_i21_n1024000_m1024000.hgr,0.6954124774281352
random_i22_n1024000_m1024000.hgr,0.6615757886848598
random_i23_n1024000_m1024000.hgr,0.6990056985272511
random_i24_n1024000_m1024000.hgr,0.6689513787015166
random_i25_n1024000_m1024000.hgr,0.706659957872608
random_i26_n1024000_m1024000.hgr,0.6792505328070396
random_i27_n1024000_m1024000.hgr,0.6894636724971612
random_i28_n1024000_m1024000.hgr,0.6823686558981972
random_i29_n1024000_m1024000.hgr,0.6874209411670293
random_i2_n1024000_m1024000.hgr,0.6459901457600903
random_i3_n1024000_m1024000.hgr,0.655691427784518
random_i4_n1024000_m1024000.hgr,0.667670039336263
random_i5_n1024000_m1024000.hgr,0.6494179814552028
random_i6_n1024000_m1024000.hgr,0.6902886473739397
random_i7_n1024000_m1024000.hgr,0.6948907441255557
random_i8_n1024000_m1024000.hgr,0.6760262141126036
random_i9_n1024000_m1024000.hgr,0.6992732696676128
AVERAGE,0.696060506141084
