filename,n256000_m4000__greedy_lsr10000x5_flat_explore
random_i0_n256000_m4000.hgr,0.9418900012969972
random_i10_n256000_m4000.hgr,0.9599285125732422
random_i11_n256000_m4000.hgr,1.2683086395263672
random_i12_n256000_m4000.hgr,1.3584322929382324
random_i13_n256000_m4000.hgr,1.2707765102386477
random_i14_n256000_m4000.hgr,1.2406344413757324
random_i15_n256000_m4000.hgr,1.4717864990234375
random_i16_n256000_m4000.hgr,1.469446897506714
random_i17_n256000_m4000.hgr,1.551131248474121
random_i18_n256000_m4000.hgr,1.3933167457580566
random_i19_n256000_m4000.hgr,1.1510794162750244
random_i1_n256000_m4000.hgr,1.2603085041046145
random_i20_n256000_m4000.hgr,1.2829742431640625
random_i21_n256000_m4000.hgr,1.2740349769592283
random_i22_n256000_m4000.hgr,1.6753332614898682
random_i23_n256000_m4000.hgr,1.6352801322937012
random_i24_n256000_m4000.hgr,1.6029942035675049
random_i25_n256000_m4000.hgr,1.7155308723449707
random_i26_n256000_m4000.hgr,1.374915361404419
random_i27_n256000_m4000.hgr,1.435828447341919
random_i28_n256000_m4000.hgr,1.3850581645965576
random_i29_n256000_m4000.hgr,1.3320584297180176
random_i2_n256000_m4000.hgr,1.308121919631958
random_i3_n256000_m4000.hgr,1.299487829208374
random_i4_n256000_m4000.hgr,1.300657033920288
random_i5_n256000_m4000.hgr,1.401315450668335
random_i6_n256000_m4000.hgr,1.2960333824157717
random_i7_n256000_m4000.hgr,1.3412156105041504
random_i8_n256000_m4000.hgr,1.4487206935882568
random_i9_n256000_m4000.hgr,1.2185163497924805
AVERAGE,1.3555038690567016
