filename,n64000_m64000__greedy_explore
random_i0_n64000_m64000.hgr,0.8633897527824018
random_i10_n64000_m64000.hgr,0.9097902012499742
random_i11_n64000_m64000.hgr,0.620693598574506
random_i12_n64000_m64000.hgr,0.6146530065134951
random_i13_n64000_m64000.hgr,0.7480388052484966
random_i14_n64000_m64000.hgr,0.583608005417158
random_i15_n64000_m64000.hgr,0.7119627876971291
random_i16_n64000_m64000.hgr,0.4900058069410469
random_i17_n64000_m64000.hgr,0.4890523567436072
random_i18_n64000_m64000.hgr,0.4410476626822642
random_i19_n64000_m64000.hgr,0.5986023873118282
random_i1_n64000_m64000.hgr,0.5374627958789088
random_i20_n64000_m64000.hgr,0.7470406327216956
random_i21_n64000_m64000.hgr,0.567819201937922
random_i22_n64000_m64000.hgr,0.6403603024028879
random_i23_n64000_m64000.hgr,0.5707915512098507
random_i24_n64000_m64000.hgr,0.6504480147955688
random_i25_n64000_m64000.hgr,0.648261847459852
random_i26_n64000_m64000.hgr,0.6223785281852089
random_i27_n64000_m64000.hgr,0.5417353156442626
random_i28_n64000_m64000.hgr,0.5598887936672753
random_i29_n64000_m64000.hgr,0.574024523471508
random_i2_n64000_m64000.hgr,0.5178707347300361
random_i3_n64000_m64000.hgr,0.5391269689773915
random_i4_n64000_m64000.hgr,0.5030844297115061
random_i5_n64000_m64000.hgr,0.5170455346956955
random_i6_n64000_m64000.hgr,0.5691833641066985
random_i7_n64000_m64000.hgr,0.5734835870354532
random_i8_n64000_m64000.hgr,0.6464323628714558
random_i9_n64000_m64000.hgr,0.5524014317668907
AVERAGE,0.6049894764143992
