filename,n1024000_m4000__adaptiveGreedy_explore
random_i0_n1024000_m4000.hgr,0.1534922122955322
random_i10_n1024000_m4000.hgr,0.18096923828125
random_i11_n1024000_m4000.hgr,0.1491994857788086
random_i12_n1024000_m4000.hgr,0.1198720932006836
random_i13_n1024000_m4000.hgr,0.1915247440338134
random_i14_n1024000_m4000.hgr,0.1842000484466552
random_i15_n1024000_m4000.hgr,0.1185283660888671
random_i16_n1024000_m4000.hgr,0.1489157676696777
random_i17_n1024000_m4000.hgr,0.1704692840576172
random_i18_n1024000_m4000.hgr,0.128004789352417
random_i19_n1024000_m4000.hgr,0.13889741897583
random_i1_n1024000_m4000.hgr,0.1713309288024902
random_i20_n1024000_m4000.hgr,0.2032399177551269
random_i21_n1024000_m4000.hgr,0.150470495223999
random_i22_n1024000_m4000.hgr,0.1485679149627685
random_i23_n1024000_m4000.hgr,0.1696360111236572
random_i24_n1024000_m4000.hgr,0.1524879932403564
random_i25_n1024000_m4000.hgr,0.1713528633117675
random_i26_n1024000_m4000.hgr,0.2012429237365722
random_i27_n1024000_m4000.hgr,0.1294963359832763
random_i28_n1024000_m4000.hgr,0.1472265720367431
random_i29_n1024000_m4000.hgr,0.1500642299652099
random_i2_n1024000_m4000.hgr,0.2077612876892089
random_i3_n1024000_m4000.hgr,0.151151418685913
random_i4_n1024000_m4000.hgr,0.1810195446014404
random_i5_n1024000_m4000.hgr,0.1493387222290039
random_i6_n1024000_m4000.hgr,0.1272072792053222
random_i7_n1024000_m4000.hgr,0.128415822982788
random_i8_n1024000_m4000.hgr,0.128014326095581
random_i9_n1024000_m4000.hgr,0.2155113220214843
AVERAGE,0.1589203119277954
