filename,n256000_m256000__adaptiveGreedy_explore
random_i0_n256000_m256000.hgr,0.8887696069614344
random_i10_n256000_m256000.hgr,0.8483894578435864
random_i11_n256000_m256000.hgr,0.6408890428716575
random_i12_n256000_m256000.hgr,0.5823851564801897
random_i13_n256000_m256000.hgr,0.643805098593372
random_i14_n256000_m256000.hgr,0.7633951315984309
random_i15_n256000_m256000.hgr,0.6345808281944542
random_i16_n256000_m256000.hgr,0.5643759542941171
random_i17_n256000_m256000.hgr,0.6577521243409327
random_i18_n256000_m256000.hgr,0.6815990594102126
random_i19_n256000_m256000.hgr,0.6015486635727466
random_i1_n256000_m256000.hgr,0.5747018017822906
random_i20_n256000_m256000.hgr,0.5824081045241698
random_i21_n256000_m256000.hgr,0.6258361587143695
random_i22_n256000_m256000.hgr,0.5865327544199115
random_i23_n256000_m256000.hgr,0.5425724021512771
random_i24_n256000_m256000.hgr,0.6159227441680994
random_i25_n256000_m256000.hgr,0.6103918133804053
random_i26_n256000_m256000.hgr,0.5874493238867212
random_i27_n256000_m256000.hgr,0.5386662144198188
random_i28_n256000_m256000.hgr,0.5714588880875842
random_i29_n256000_m256000.hgr,0.5416435653562736
random_i2_n256000_m256000.hgr,0.4599103893394606
random_i3_n256000_m256000.hgr,0.4581231699963488
random_i4_n256000_m256000.hgr,0.4644690586246605
random_i5_n256000_m256000.hgr,0.46256022919118694
random_i6_n256000_m256000.hgr,0.5790637865986703
random_i7_n256000_m256000.hgr,0.5861734969038521
random_i8_n256000_m256000.hgr,0.6028213953035522
random_i9_n256000_m256000.hgr,0.5828747103028822
AVERAGE,0.6027023377104221
