filename,n1024000_m4000__adaptiveGreedy_explore
random_i0_n1024000_m4000.hgr,0.7079440588354313
random_i10_n1024000_m4000.hgr,0.7734800999866509
random_i11_n1024000_m4000.hgr,0.5153653127293062
random_i12_n1024000_m4000.hgr,0.37572712218043997
random_i13_n1024000_m4000.hgr,0.6088236698445033
random_i14_n1024000_m4000.hgr,0.5761249145235727
random_i15_n1024000_m4000.hgr,0.4578575342718073
random_i16_n1024000_m4000.hgr,0.5536008990947009
random_i17_n1024000_m4000.hgr,0.7565224935827848
random_i18_n1024000_m4000.hgr,0.5151674202239946
random_i19_n1024000_m4000.hgr,0.5006380669450384
random_i1_n1024000_m4000.hgr,0.619755017839386
random_i20_n1024000_m4000.hgr,0.6535639533546471
random_i21_n1024000_m4000.hgr,0.5246178949914672
random_i22_n1024000_m4000.hgr,0.5367510633569518
random_i23_n1024000_m4000.hgr,0.7320635404051992
random_i24_n1024000_m4000.hgr,0.6330072200200912
random_i25_n1024000_m4000.hgr,0.6677524793135036
random_i26_n1024000_m4000.hgr,0.8036764019781655
random_i27_n1024000_m4000.hgr,0.5223833082631558
random_i28_n1024000_m4000.hgr,0.770794794404959
random_i29_n1024000_m4000.hgr,0.7945955158309345
random_i2_n1024000_m4000.hgr,0.7203310460668851
random_i3_n1024000_m4000.hgr,0.49828423127587773
random_i4_n1024000_m4000.hgr,0.6534052329148848
random_i5_n1024000_m4000.hgr,0.4159847837333647
random_i6_n1024000_m4000.hgr,0.39332257041967983
random_i7_n1024000_m4000.hgr,0.44336327694451666
random_i8_n1024000_m4000.hgr,0.4804399140286796
random_i9_n1024000_m4000.hgr,0.8626894816056224
AVERAGE,0.6022677772988734
