filename,n256000_m64000__adaptiveGreedy_explore
random_i0_n256000_m64000.hgr,0.8239332153811684
random_i10_n256000_m64000.hgr,0.6744695895815803
random_i11_n256000_m64000.hgr,0.5217049745172636
random_i12_n256000_m64000.hgr,0.554819310366809
random_i13_n256000_m64000.hgr,0.5618302473755943
random_i14_n256000_m64000.hgr,0.5924006211236876
random_i15_n256000_m64000.hgr,0.6427376005007744
random_i16_n256000_m64000.hgr,0.5894767920979622
random_i17_n256000_m64000.hgr,0.6113513738970077
random_i18_n256000_m64000.hgr,0.6500100758829611
random_i19_n256000_m64000.hgr,0.6033318125461568
random_i1_n256000_m64000.hgr,0.6239956858867836
random_i20_n256000_m64000.hgr,0.625159630836618
random_i21_n256000_m64000.hgr,0.623176482543406
random_i22_n256000_m64000.hgr,0.6046452164510641
random_i23_n256000_m64000.hgr,0.5608419043286395
random_i24_n256000_m64000.hgr,0.5752521439148618
random_i25_n256000_m64000.hgr,0.6623250081898907
random_i26_n256000_m64000.hgr,0.5588383619318609
random_i27_n256000_m64000.hgr,0.6033789671858596
random_i28_n256000_m64000.hgr,0.5929096619163576
random_i29_n256000_m64000.hgr,0.5632715915807488
random_i2_n256000_m64000.hgr,0.6271661348173363
random_i3_n256000_m64000.hgr,0.578775860750807
random_i4_n256000_m64000.hgr,0.6033335972821511
random_i5_n256000_m64000.hgr,0.5807096176978619
random_i6_n256000_m64000.hgr,0.5583511410515372
random_i7_n256000_m64000.hgr,0.48392420148977927
random_i8_n256000_m64000.hgr,0.564570792173796
random_i9_n256000_m64000.hgr,0.6328335697374111
AVERAGE,0.6016508394345911
