filename,n1024000_m256000__adaptiveGreedy_explore
random_i0_n1024000_m256000.hgr,0.9980249956202886
random_i10_n1024000_m256000.hgr,0.8118922849186778
random_i11_n1024000_m256000.hgr,0.7206417433904352
random_i12_n1024000_m256000.hgr,0.7254467513006598
random_i13_n1024000_m256000.hgr,0.6867127338283932
random_i14_n1024000_m256000.hgr,0.7969887218738436
random_i15_n1024000_m256000.hgr,0.6810405308161612
random_i16_n1024000_m256000.hgr,0.6652475392983006
random_i17_n1024000_m256000.hgr,0.6854894839138377
random_i18_n1024000_m256000.hgr,0.7474949689441117
random_i19_n1024000_m256000.hgr,0.6362512185069034
random_i1_n1024000_m256000.hgr,0.6559548022931754
random_i20_n1024000_m256000.hgr,0.6992352045064825
random_i21_n1024000_m256000.hgr,0.7332620132420413
random_i22_n1024000_m256000.hgr,0.6814373891063478
random_i23_n1024000_m256000.hgr,0.6658079231865894
random_i24_n1024000_m256000.hgr,0.6711396725533414
random_i25_n1024000_m256000.hgr,0.7110042931924183
random_i26_n1024000_m256000.hgr,0.6714334334374138
random_i27_n1024000_m256000.hgr,0.6945953212238408
random_i28_n1024000_m256000.hgr,0.6895886559038155
random_i29_n1024000_m256000.hgr,0.6600145184205924
random_i2_n1024000_m256000.hgr,0.6507176329832974
random_i3_n1024000_m256000.hgr,0.6242831684821512
random_i4_n1024000_m256000.hgr,0.6245115297662744
random_i5_n1024000_m256000.hgr,0.6536801774715113
random_i6_n1024000_m256000.hgr,0.6618154648787844
random_i7_n1024000_m256000.hgr,0.6835582237973077
random_i8_n1024000_m256000.hgr,0.6990066835611525
random_i9_n1024000_m256000.hgr,0.6681905497687793
AVERAGE,0.6984822543395645
