filename,n1024000_m256000__greedy_explore
random_i0_n1024000_m256000.hgr,0.9240240220065642
random_i10_n1024000_m256000.hgr,0.8210032173286886
random_i11_n1024000_m256000.hgr,0.672273522836084
random_i12_n1024000_m256000.hgr,0.6891338229128996
random_i13_n1024000_m256000.hgr,0.6420303892052301
random_i14_n1024000_m256000.hgr,0.8276943055179565
random_i15_n1024000_m256000.hgr,0.6355368641625521
random_i16_n1024000_m256000.hgr,0.6623975715590877
random_i17_n1024000_m256000.hgr,0.6553729962557827
random_i18_n1024000_m256000.hgr,0.7414780996168603
random_i19_n1024000_m256000.hgr,0.6785621914802692
random_i1_n1024000_m256000.hgr,0.6624595365334873
random_i20_n1024000_m256000.hgr,0.6787230195561386
random_i21_n1024000_m256000.hgr,0.6833813039562522
random_i22_n1024000_m256000.hgr,0.7086377287786492
random_i23_n1024000_m256000.hgr,0.6560115748978311
random_i24_n1024000_m256000.hgr,0.6909470271122823
random_i25_n1024000_m256000.hgr,0.6849198608787823
random_i26_n1024000_m256000.hgr,0.6676211377727254
random_i27_n1024000_m256000.hgr,0.6932650258144478
random_i28_n1024000_m256000.hgr,0.6596679557549894
random_i29_n1024000_m256000.hgr,0.695818763522944
random_i2_n1024000_m256000.hgr,0.6501041330433198
random_i3_n1024000_m256000.hgr,0.6754156978109975
random_i4_n1024000_m256000.hgr,0.6444855541715202
random_i5_n1024000_m256000.hgr,0.6505630893637683
random_i6_n1024000_m256000.hgr,0.6609888405417993
random_i7_n1024000_m256000.hgr,0.7037622502563922
random_i8_n1024000_m256000.hgr,0.6409884921818217
random_i9_n1024000_m256000.hgr,0.6649593454493268
AVERAGE,0.6907409113426481
