filename,n4000_m256000__greedy_explore
random_i0_n4000_m256000.hgr,0.7707592740864968
random_i10_n4000_m256000.hgr,0.7716794962842853
random_i11_n4000_m256000.hgr,0.5758532855428444
random_i12_n4000_m256000.hgr,0.6113070590834939
random_i13_n4000_m256000.hgr,0.6081348372797283
random_i14_n4000_m256000.hgr,0.5677122870599375
random_i15_n4000_m256000.hgr,0.6133673938128754
random_i16_n4000_m256000.hgr,0.6308027696282356
random_i17_n4000_m256000.hgr,0.5466367509379659
random_i18_n4000_m256000.hgr,0.5362791178796151
random_i19_n4000_m256000.hgr,0.5543745086523791
random_i1_n4000_m256000.hgr,0.5842514111084414
random_i20_n4000_m256000.hgr,0.5678812910728334
random_i21_n4000_m256000.hgr,0.5854260706658538
random_i22_n4000_m256000.hgr,0.5571175743814072
random_i23_n4000_m256000.hgr,0.5788768121517015
random_i24_n4000_m256000.hgr,0.59561308198096
random_i25_n4000_m256000.hgr,0.605853610818401
random_i26_n4000_m256000.hgr,0.5424266797399638
random_i27_n4000_m256000.hgr,0.4752618008984156
random_i28_n4000_m256000.hgr,0.4544234572553404
random_i29_n4000_m256000.hgr,0.48421988255319737
random_i2_n4000_m256000.hgr,0.5756901493839043
random_i3_n4000_m256000.hgr,0.55777768039672
random_i4_n4000_m256000.hgr,0.5293702642949676
random_i5_n4000_m256000.hgr,0.6035780028469008
random_i6_n4000_m256000.hgr,0.7449041348288795
random_i7_n4000_m256000.hgr,0.6228183319650098
random_i8_n4000_m256000.hgr,0.565433177464872
random_i9_n4000_m256000.hgr,0.5869265422299439
AVERAGE,0.5868252245428524
