filename,n256000_m1024000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m1024000.hgr,3.1186610418882164
random_i10_n256000_m1024000.hgr,2.544607150069711
random_i11_n256000_m1024000.hgr,2.7505212951954308
random_i12_n256000_m1024000.hgr,2.7976623061865964
random_i13_n256000_m1024000.hgr,2.840465931953992
random_i14_n256000_m1024000.hgr,3.1692392258467086
random_i15_n256000_m1024000.hgr,2.735914358991546
random_i16_n256000_m1024000.hgr,2.734861751038528
random_i17_n256000_m1024000.hgr,2.6613730456125753
random_i18_n256000_m1024000.hgr,3.170657021491072
random_i19_n256000_m1024000.hgr,2.7663314796315714
random_i1_n256000_m1024000.hgr,2.744475271964683
random_i20_n256000_m1024000.hgr,2.8311829312467927
random_i21_n256000_m1024000.hgr,2.9311456810623415
random_i22_n256000_m1024000.hgr,2.9961586734824825
random_i23_n256000_m1024000.hgr,3.024144460847775
random_i24_n256000_m1024000.hgr,2.9963152241869233
random_i25_n256000_m1024000.hgr,3.033904130607375
random_i26_n256000_m1024000.hgr,2.1900161082100253
random_i27_n256000_m1024000.hgr,2.1957766508348713
random_i28_n256000_m1024000.hgr,2.2376901608342044
random_i29_n256000_m1024000.hgr,2.277747924748918
random_i2_n256000_m1024000.hgr,2.0423564921523285
random_i3_n256000_m1024000.hgr,2.029277720836987
random_i4_n256000_m1024000.hgr,2.0606523714425333
random_i5_n256000_m1024000.hgr,1.9771035444829865
random_i6_n256000_m1024000.hgr,2.0720620028881767
random_i7_n256000_m1024000.hgr,2.072139528224972
random_i8_n256000_m1024000.hgr,2.111993157377154
random_i9_n256000_m1024000.hgr,2.119003857286603
AVERAGE,2.574448016687469
