filename,n256000_m4000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m4000.hgr,55.21247748279835
random_i10_n256000_m4000.hgr,49.93736573524084
random_i11_n256000_m4000.hgr,59.40438671784886
random_i12_n256000_m4000.hgr,57.77819045082064
random_i13_n256000_m4000.hgr,80.06246989483029
random_i14_n256000_m4000.hgr,85.63563832493772
random_i15_n256000_m4000.hgr,71.10982711178282
random_i16_n256000_m4000.hgr,71.52635584949088
random_i17_n256000_m4000.hgr,81.20048696438003
random_i18_n256000_m4000.hgr,87.49161208233461
random_i19_n256000_m4000.hgr,80.66726146911247
random_i1_n256000_m4000.hgr,82.96765151813358
random_i20_n256000_m4000.hgr,82.01957441142946
random_i21_n256000_m4000.hgr,83.07634603605122
random_i22_n256000_m4000.hgr,93.42664061688895
random_i23_n256000_m4000.hgr,78.02332156316936
random_i24_n256000_m4000.hgr,86.04908519099008
random_i25_n256000_m4000.hgr,87.3960810215764
random_i26_n256000_m4000.hgr,80.60383123820985
random_i27_n256000_m4000.hgr,83.49481189804715
random_i28_n256000_m4000.hgr,81.39285688262446
random_i29_n256000_m4000.hgr,81.15354250048337
random_i2_n256000_m4000.hgr,68.72182419767734
random_i3_n256000_m4000.hgr,66.44601130074919
random_i4_n256000_m4000.hgr,75.8906643039459
random_i5_n256000_m4000.hgr,65.33584314684528
random_i6_n256000_m4000.hgr,76.20936539063572
random_i7_n256000_m4000.hgr,97.48884508302343
random_i8_n256000_m4000.hgr,82.30860934158311
random_i9_n256000_m4000.hgr,90.50471460930281
AVERAGE,77.41785641116482
