filename,n256000_m1024000__adaptiveGreedy_explore
random_i0_n256000_m1024000.hgr,0.9269199676637025
random_i10_n256000_m1024000.hgr,0.9249319241242442
random_i11_n256000_m1024000.hgr,0.9265044696341351
random_i12_n256000_m1024000.hgr,0.925646601582381
random_i13_n256000_m1024000.hgr,0.9268704337371683
random_i14_n256000_m1024000.hgr,0.9267205542725173
random_i15_n256000_m1024000.hgr,0.9263260160532951
random_i16_n256000_m1024000.hgr,0.9256536514321382
random_i17_n256000_m1024000.hgr,0.928389752127266
random_i18_n256000_m1024000.hgr,0.924849768609122
random_i19_n256000_m1024000.hgr,0.9246689123713718
random_i1_n256000_m1024000.hgr,0.9268197114276495
random_i20_n256000_m1024000.hgr,0.9243048996798047
random_i21_n256000_m1024000.hgr,0.9284571322557454
random_i22_n256000_m1024000.hgr,0.9283595922150139
random_i23_n256000_m1024000.hgr,0.9263485477178424
random_i24_n256000_m1024000.hgr,0.9275208386247662
random_i25_n256000_m1024000.hgr,0.9272916425846723
random_i26_n256000_m1024000.hgr,0.9259293380625547
random_i27_n256000_m1024000.hgr,0.9250017296649062
random_i28_n256000_m1024000.hgr,0.9237045915544901
random_i29_n256000_m1024000.hgr,0.9260063779636734
random_i2_n256000_m1024000.hgr,0.9280197357803242
random_i3_n256000_m1024000.hgr,0.9276582909909283
random_i4_n256000_m1024000.hgr,0.923958934133118
random_i5_n256000_m1024000.hgr,0.9263536231884058
random_i6_n256000_m1024000.hgr,0.926660974315187
random_i7_n256000_m1024000.hgr,0.9250764525993884
random_i8_n256000_m1024000.hgr,0.9289324800593581
random_i9_n256000_m1024000.hgr,0.9276806823976635
AVERAGE,0.9263855875607612
