filename,n256000_m1024000__greedy_explore
random_i0_n256000_m1024000.hgr,0.839537568533888
random_i10_n256000_m1024000.hgr,0.6620228035494141
random_i11_n256000_m1024000.hgr,0.47019667815616206
random_i12_n256000_m1024000.hgr,0.5016023159979991
random_i13_n256000_m1024000.hgr,0.47044976797759297
random_i14_n256000_m1024000.hgr,0.5514523944537276
random_i15_n256000_m1024000.hgr,0.4484691845608065
random_i16_n256000_m1024000.hgr,0.4599809218841615
random_i17_n256000_m1024000.hgr,0.4628675900393344
random_i18_n256000_m1024000.hgr,0.55370069250311
random_i19_n256000_m1024000.hgr,0.4824411139160695
random_i1_n256000_m1024000.hgr,0.47601441234354797
random_i20_n256000_m1024000.hgr,0.48178796530426893
random_i21_n256000_m1024000.hgr,0.4859234702205442
random_i22_n256000_m1024000.hgr,0.4981757417610408
random_i23_n256000_m1024000.hgr,0.4854349608056317
random_i24_n256000_m1024000.hgr,0.4863267156845483
random_i25_n256000_m1024000.hgr,0.5128429527102173
random_i26_n256000_m1024000.hgr,0.4609106039700571
random_i27_n256000_m1024000.hgr,0.4814642109768336
random_i28_n256000_m1024000.hgr,0.49257954540460164
random_i29_n256000_m1024000.hgr,0.4850359540427688
random_i2_n256000_m1024000.hgr,0.47423079521100225
random_i3_n256000_m1024000.hgr,0.4716072355107746
random_i4_n256000_m1024000.hgr,0.48788929357936806
random_i5_n256000_m1024000.hgr,0.48382289940727236
random_i6_n256000_m1024000.hgr,0.48882900092696213
random_i7_n256000_m1024000.hgr,0.47997910257059645
random_i8_n256000_m1024000.hgr,0.4734060938681823
random_i9_n256000_m1024000.hgr,0.4983558774287128
AVERAGE,0.5035779287766399
