filename,n4000_m4000__greedy_explore
random_i0_n4000_m4000.hgr,0.8223817627603404
random_i10_n4000_m4000.hgr,0.6125554279303342
random_i11_n4000_m4000.hgr,0.8366051770567442
random_i12_n4000_m4000.hgr,0.433014975846853
random_i13_n4000_m4000.hgr,0.6587797217587082
random_i14_n4000_m4000.hgr,0.7717763679619353
random_i15_n4000_m4000.hgr,0.7986557137981322
random_i16_n4000_m4000.hgr,0.7236119141245702
random_i17_n4000_m4000.hgr,0.5568778899745068
random_i18_n4000_m4000.hgr,0.5783609962650049
random_i19_n4000_m4000.hgr,0.7260328537514149
random_i1_n4000_m4000.hgr,0.7474376329530062
random_i20_n4000_m4000.hgr,0.7708941528898231
random_i21_n4000_m4000.hgr,0.563820273601778
random_i22_n4000_m4000.hgr,0.9591061461671487
random_i23_n4000_m4000.hgr,0.8218309801109426
random_i24_n4000_m4000.hgr,1.3355709342560556
random_i25_n4000_m4000.hgr,0.515037463093978
random_i26_n4000_m4000.hgr,0.4849589758832102
random_i27_n4000_m4000.hgr,0.47596544314945755
random_i28_n4000_m4000.hgr,0.46321927799109125
random_i29_n4000_m4000.hgr,0.7314510367219905
random_i2_n4000_m4000.hgr,0.5450998582271269
random_i3_n4000_m4000.hgr,0.6435731224063151
random_i4_n4000_m4000.hgr,0.913702326902637
random_i5_n4000_m4000.hgr,0.7261239581504404
random_i6_n4000_m4000.hgr,2.1115217391304353
random_i7_n4000_m4000.hgr,0.6321938194578544
random_i8_n4000_m4000.hgr,0.7661020873995164
random_i9_n4000_m4000.hgr,1.1623572992755105
AVERAGE,0.7629539776332288
