filename,n256000_m256000__greedy_lsr10000x5_flat_explore
random_i0_n256000_m256000.hgr,4.003067493438721
random_i10_n256000_m256000.hgr,6.0351197719573975
random_i11_n256000_m256000.hgr,7.4191858768463135
random_i12_n256000_m256000.hgr,7.497875928878784
random_i13_n256000_m256000.hgr,7.1960296630859375
random_i14_n256000_m256000.hgr,5.5703887939453125
random_i15_n256000_m256000.hgr,6.770053625106812
random_i16_n256000_m256000.hgr,6.922695159912109
random_i17_n256000_m256000.hgr,6.725988149642944
random_i18_n256000_m256000.hgr,5.82321047782898
random_i19_n256000_m256000.hgr,6.817155599594116
random_i1_n256000_m256000.hgr,6.597229719161987
random_i20_n256000_m256000.hgr,6.735865831375122
random_i21_n256000_m256000.hgr,6.377326488494873
random_i22_n256000_m256000.hgr,7.087373971939087
random_i23_n256000_m256000.hgr,7.1949005126953125
random_i24_n256000_m256000.hgr,6.991587162017822
random_i25_n256000_m256000.hgr,6.622072458267212
random_i26_n256000_m256000.hgr,7.101193904876709
random_i27_n256000_m256000.hgr,7.210132598876953
random_i28_n256000_m256000.hgr,6.885237455368042
random_i29_n256000_m256000.hgr,6.482542037963867
random_i2_n256000_m256000.hgr,7.446218252182007
random_i3_n256000_m256000.hgr,7.451052904129028
random_i4_n256000_m256000.hgr,7.322500705718994
random_i5_n256000_m256000.hgr,7.145386219024658
random_i6_n256000_m256000.hgr,8.240578413009644
random_i7_n256000_m256000.hgr,8.122769355773926
random_i8_n256000_m256000.hgr,8.299633264541626
random_i9_n256000_m256000.hgr,8.248557329177856
AVERAGE,6.944764304161072
