filename,n1024000_m64000__greedy_lsr100000x5_flat_explore
random_i0_n1024000_m64000.hgr,29.4579713344574
random_i10_n1024000_m64000.hgr,29.856115102767944
random_i11_n1024000_m64000.hgr,41.02734971046448
random_i12_n1024000_m64000.hgr,41.442062854766846
random_i13_n1024000_m64000.hgr,41.57552099227905
random_i14_n1024000_m64000.hgr,40.32583737373352
random_i15_n1024000_m64000.hgr,39.01720595359802
random_i16_n1024000_m64000.hgr,38.949174880981445
random_i17_n1024000_m64000.hgr,38.79467105865479
random_i18_n1024000_m64000.hgr,39.57688641548157
random_i19_n1024000_m64000.hgr,38.733903884887695
random_i1_n1024000_m64000.hgr,37.395012855529785
random_i20_n1024000_m64000.hgr,38.97230124473572
random_i21_n1024000_m64000.hgr,38.3820013999939
random_i22_n1024000_m64000.hgr,38.131850481033325
random_i23_n1024000_m64000.hgr,38.4414746761322
random_i24_n1024000_m64000.hgr,38.344199657440186
random_i25_n1024000_m64000.hgr,39.07960295677185
random_i26_n1024000_m64000.hgr,38.37362766265869
random_i27_n1024000_m64000.hgr,38.20472288131714
random_i28_n1024000_m64000.hgr,38.53113627433777
random_i29_n1024000_m64000.hgr,38.92577505111694
random_i2_n1024000_m64000.hgr,39.70078730583191
random_i3_n1024000_m64000.hgr,37.847835302352905
random_i4_n1024000_m64000.hgr,39.29088735580444
random_i5_n1024000_m64000.hgr,38.33390593528748
random_i6_n1024000_m64000.hgr,40.87465476989746
random_i7_n1024000_m64000.hgr,40.58817267417908
random_i8_n1024000_m64000.hgr,40.55903100967407
random_i9_n1024000_m64000.hgr,39.62011456489563
AVERAGE,38.61179312070211
