filename,n64000_m256000__adaptiveGreedy_explore
random_i0_n64000_m256000.hgr,0.9245179566846385
random_i10_n64000_m256000.hgr,0.9212663836071626
random_i11_n64000_m256000.hgr,0.9237742830712303
random_i12_n64000_m256000.hgr,0.9309389714707783
random_i13_n64000_m256000.hgr,0.9221793458287394
random_i14_n64000_m256000.hgr,0.9315476190476191
random_i15_n64000_m256000.hgr,0.9341178650852483
random_i16_n64000_m256000.hgr,0.9277864992150706
random_i17_n64000_m256000.hgr,0.9273924332344213
random_i18_n64000_m256000.hgr,0.926466538143762
random_i19_n64000_m256000.hgr,0.9295774647887324
random_i1_n64000_m256000.hgr,0.926880928262271
random_i20_n64000_m256000.hgr,0.922082717872969
random_i21_n64000_m256000.hgr,0.925324974647368
random_i22_n64000_m256000.hgr,0.9257917711525959
random_i23_n64000_m256000.hgr,0.9226780257431244
random_i24_n64000_m256000.hgr,0.9272593002861627
random_i25_n64000_m256000.hgr,0.9251549634563789
random_i26_n64000_m256000.hgr,0.9248795850314931
random_i27_n64000_m256000.hgr,0.9218951241950322
random_i28_n64000_m256000.hgr,0.9171260565968394
random_i29_n64000_m256000.hgr,0.9276872964169381
random_i2_n64000_m256000.hgr,0.9269999079443985
random_i3_n64000_m256000.hgr,0.924537037037037
random_i4_n64000_m256000.hgr,0.9247470101195953
random_i5_n64000_m256000.hgr,0.9242200479970464
random_i6_n64000_m256000.hgr,0.923629002576371
random_i7_n64000_m256000.hgr,0.9283726108740026
random_i8_n64000_m256000.hgr,0.9286966147034407
random_i9_n64000_m256000.hgr,0.9222016651248843
AVERAGE,0.9256576666738451
