filename,n256000_m64000__greedy_lsr10000x5_flat_explore
random_i0_n256000_m64000.hgr,9605.0
random_i10_n256000_m64000.hgr,9655.0
random_i11_n256000_m64000.hgr,9702.0
random_i12_n256000_m64000.hgr,9673.0
random_i13_n256000_m64000.hgr,9666.0
random_i14_n256000_m64000.hgr,9585.0
random_i15_n256000_m64000.hgr,9640.0
random_i16_n256000_m64000.hgr,9637.0
random_i17_n256000_m64000.hgr,9640.0
random_i18_n256000_m64000.hgr,9617.0
random_i19_n256000_m64000.hgr,9621.0
random_i1_n256000_m64000.hgr,9664.0
random_i20_n256000_m64000.hgr,9709.0
random_i21_n256000_m64000.hgr,9625.0
random_i22_n256000_m64000.hgr,9623.0
random_i23_n256000_m64000.hgr,9670.0
random_i24_n256000_m64000.hgr,9607.0
random_i25_n256000_m64000.hgr,9671.0
random_i26_n256000_m64000.hgr,9645.0
random_i27_n256000_m64000.hgr,9648.0
random_i28_n256000_m64000.hgr,9703.0
random_i29_n256000_m64000.hgr,9654.0
random_i2_n256000_m64000.hgr,9654.0
random_i3_n256000_m64000.hgr,9660.0
random_i4_n256000_m64000.hgr,9690.0
random_i5_n256000_m64000.hgr,9669.0
random_i6_n256000_m64000.hgr,9674.0
random_i7_n256000_m64000.hgr,9709.0
random_i8_n256000_m64000.hgr,9608.0
random_i9_n256000_m64000.hgr,9620.0
AVERAGE,9651.466666666667
