filename,n256000_m64000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m64000.hgr,11.732048034667969
random_i10_n256000_m64000.hgr,13.650689601898192
random_i11_n256000_m64000.hgr,17.16982865333557
random_i12_n256000_m64000.hgr,17.576700687408447
random_i13_n256000_m64000.hgr,17.537999391555786
random_i14_n256000_m64000.hgr,17.90072989463806
random_i15_n256000_m64000.hgr,18.53837013244629
random_i16_n256000_m64000.hgr,18.24142336845398
random_i17_n256000_m64000.hgr,17.96858549118042
random_i18_n256000_m64000.hgr,15.857461929321287
random_i19_n256000_m64000.hgr,16.378743171691895
random_i1_n256000_m64000.hgr,16.29454779624939
random_i20_n256000_m64000.hgr,16.14626669883728
random_i21_n256000_m64000.hgr,15.555200815200806
random_i22_n256000_m64000.hgr,16.648178339004517
random_i23_n256000_m64000.hgr,16.603759288787842
random_i24_n256000_m64000.hgr,16.793208837509155
random_i25_n256000_m64000.hgr,15.982412099838257
random_i26_n256000_m64000.hgr,16.46350622177124
random_i27_n256000_m64000.hgr,16.401326417922974
random_i28_n256000_m64000.hgr,16.306945085525513
random_i29_n256000_m64000.hgr,15.858994722366331
random_i2_n256000_m64000.hgr,16.517963647842407
random_i3_n256000_m64000.hgr,16.86956024169922
random_i4_n256000_m64000.hgr,16.583516120910645
random_i5_n256000_m64000.hgr,16.030410528182983
random_i6_n256000_m64000.hgr,17.202043533325195
random_i7_n256000_m64000.hgr,17.045408010482788
random_i8_n256000_m64000.hgr,16.791248083114624
random_i9_n256000_m64000.hgr,17.299805402755737
AVERAGE,16.531562741597494
