filename,n64000_m256000__adaptiveGreedy_explore
random_i0_n64000_m256000.hgr,2.2988078594207764
random_i10_n64000_m256000.hgr,2.254728078842163
random_i11_n64000_m256000.hgr,2.3028488159179688
random_i12_n64000_m256000.hgr,2.1696999073028564
random_i13_n64000_m256000.hgr,2.2264020442962646
random_i14_n64000_m256000.hgr,2.2846362590789795
random_i15_n64000_m256000.hgr,2.3092329502105717
random_i16_n64000_m256000.hgr,2.3000857830047607
random_i17_n64000_m256000.hgr,2.225349903106689
random_i18_n64000_m256000.hgr,2.258474111557007
random_i19_n64000_m256000.hgr,2.183119058609009
random_i1_n64000_m256000.hgr,2.3145172595977783
random_i20_n64000_m256000.hgr,2.220357894897461
random_i21_n64000_m256000.hgr,2.2190020084381104
random_i22_n64000_m256000.hgr,2.213745355606079
random_i23_n64000_m256000.hgr,2.3237545490264893
random_i24_n64000_m256000.hgr,2.1326241493225098
random_i25_n64000_m256000.hgr,2.2520079612731934
random_i26_n64000_m256000.hgr,2.247356414794922
random_i27_n64000_m256000.hgr,2.2520194053649902
random_i28_n64000_m256000.hgr,2.1939234733581543
random_i29_n64000_m256000.hgr,2.251944065093994
random_i2_n64000_m256000.hgr,2.17090392112732
random_i3_n64000_m256000.hgr,2.2332394123077397
random_i4_n64000_m256000.hgr,2.192770481109619
random_i5_n64000_m256000.hgr,2.1808619499206543
random_i6_n64000_m256000.hgr,2.1620278358459477
random_i7_n64000_m256000.hgr,2.221210241317749
random_i8_n64000_m256000.hgr,2.21752667427063
random_i9_n64000_m256000.hgr,2.31219744682312
AVERAGE,2.2375125090281167
