filename,n64000_m64000__greedy_lsr10000x5_flat_explore
random_i0_n64000_m64000.hgr,1.9961945213723078
random_i10_n64000_m64000.hgr,2.0014334991571245
random_i11_n64000_m64000.hgr,1.8536817874229112
random_i12_n64000_m64000.hgr,1.5593105259967264
random_i13_n64000_m64000.hgr,1.684831321387166
random_i14_n64000_m64000.hgr,1.694619341987983
random_i15_n64000_m64000.hgr,1.7552770881388815
random_i16_n64000_m64000.hgr,1.7591804395050998
random_i17_n64000_m64000.hgr,1.761004299967505
random_i18_n64000_m64000.hgr,1.6511050657873216
random_i19_n64000_m64000.hgr,1.9721232740782126
random_i1_n64000_m64000.hgr,2.0289649837841677
random_i20_n64000_m64000.hgr,2.1627447344196127
random_i21_n64000_m64000.hgr,2.0391234157128086
random_i22_n64000_m64000.hgr,2.1410955112697043
random_i23_n64000_m64000.hgr,2.0182383236910497
random_i24_n64000_m64000.hgr,2.2967693695762956
random_i25_n64000_m64000.hgr,2.2913816129173408
random_i26_n64000_m64000.hgr,2.0952893970750437
random_i27_n64000_m64000.hgr,2.057206674417239
random_i28_n64000_m64000.hgr,2.1062241109418367
random_i29_n64000_m64000.hgr,2.0822307280070067
random_i2_n64000_m64000.hgr,1.9385612282730096
random_i3_n64000_m64000.hgr,2.1261926104650724
random_i4_n64000_m64000.hgr,2.0131726215110786
random_i5_n64000_m64000.hgr,2.15915338535109
random_i6_n64000_m64000.hgr,1.9647812930775805
random_i7_n64000_m64000.hgr,1.9220197150501246
random_i8_n64000_m64000.hgr,1.735594271405807
random_i9_n64000_m64000.hgr,1.7788682622091723
AVERAGE,1.9548791137985428
