filename,n64000_m64000__adaptiveGreedy_explore
random_i0_n64000_m64000.hgr,0.9497257769652651
random_i10_n64000_m64000.hgr,0.9434798670114518
random_i11_n64000_m64000.hgr,0.9399449035812673
random_i12_n64000_m64000.hgr,0.9534195933456562
random_i13_n64000_m64000.hgr,0.9377532228360957
random_i14_n64000_m64000.hgr,0.9500278655025078
random_i15_n64000_m64000.hgr,0.9465142014016968
random_i16_n64000_m64000.hgr,0.9489037532515794
random_i17_n64000_m64000.hgr,0.9539780137879634
random_i18_n64000_m64000.hgr,0.9393605292171996
random_i19_n64000_m64000.hgr,0.9470029239766082
random_i1_n64000_m64000.hgr,0.950546397481015
random_i20_n64000_m64000.hgr,0.9441886166881562
random_i21_n64000_m64000.hgr,0.9530412275836568
random_i22_n64000_m64000.hgr,0.9449676823638042
random_i23_n64000_m64000.hgr,0.9485714285714286
random_i24_n64000_m64000.hgr,0.9448401826484019
random_i25_n64000_m64000.hgr,0.9502579218865144
random_i26_n64000_m64000.hgr,0.9494113318616629
random_i27_n64000_m64000.hgr,0.9510361269026224
random_i28_n64000_m64000.hgr,0.9419354838709677
random_i29_n64000_m64000.hgr,0.945590651816688
random_i2_n64000_m64000.hgr,0.9465201465201465
random_i3_n64000_m64000.hgr,0.9454811562385657
random_i4_n64000_m64000.hgr,0.9370539798719122
random_i5_n64000_m64000.hgr,0.9495117007554819
random_i6_n64000_m64000.hgr,0.9455819959417082
random_i7_n64000_m64000.hgr,0.9391842680262199
random_i8_n64000_m64000.hgr,0.9413154069767442
random_i9_n64000_m64000.hgr,0.9474460630647243
AVERAGE,0.9462197473315904
