filename,n64000_m4000__adaptiveGreedy_explore
random_i0_n64000_m4000.hgr,0.0678427219390869
random_i10_n64000_m4000.hgr,0.0647275447845459
random_i11_n64000_m4000.hgr,0.0778093338012695
random_i12_n64000_m4000.hgr,0.0766968727111816
random_i13_n64000_m4000.hgr,0.0877237319946289
random_i14_n64000_m4000.hgr,0.0797216892242431
random_i15_n64000_m4000.hgr,0.0868062973022461
random_i16_n64000_m4000.hgr,0.0546324253082275
random_i17_n64000_m4000.hgr,0.0653674602508544
random_i18_n64000_m4000.hgr,0.0548634529113769
random_i19_n64000_m4000.hgr,0.0653057098388671
random_i1_n64000_m4000.hgr,0.076852798461914
random_i20_n64000_m4000.hgr,0.0959963798522949
random_i21_n64000_m4000.hgr,0.0659534931182861
random_i22_n64000_m4000.hgr,0.0546057224273681
random_i23_n64000_m4000.hgr,0.0553407669067382
random_i24_n64000_m4000.hgr,0.0556685924530029
random_i25_n64000_m4000.hgr,0.0540311336517334
random_i26_n64000_m4000.hgr,0.0663321018218994
random_i27_n64000_m4000.hgr,0.0860264301300048
random_i28_n64000_m4000.hgr,0.0938038825988769
random_i29_n64000_m4000.hgr,0.0651452541351318
random_i2_n64000_m4000.hgr,0.0558269023895263
random_i3_n64000_m4000.hgr,0.0550816059112548
random_i4_n64000_m4000.hgr,0.0544044971466064
random_i5_n64000_m4000.hgr,0.0538470745086669
random_i6_n64000_m4000.hgr,0.0541951656341552
random_i7_n64000_m4000.hgr,0.0644559860229492
random_i8_n64000_m4000.hgr,0.0650200843811035
random_i9_n64000_m4000.hgr,0.1599409580230713
AVERAGE,0.0704675356547037
