filename,n1024000_m1024000__adaptiveGreedy_explore
random_i0_n1024000_m1024000.hgr,0.9437597719120758
random_i10_n1024000_m1024000.hgr,0.9454440732634489
random_i11_n1024000_m1024000.hgr,0.9430137363267366
random_i12_n1024000_m1024000.hgr,0.9430201065001836
random_i13_n1024000_m1024000.hgr,0.9440534592636743
random_i14_n1024000_m1024000.hgr,0.9460652458790262
random_i15_n1024000_m1024000.hgr,0.9451209705213336
random_i16_n1024000_m1024000.hgr,0.9467827769714562
random_i17_n1024000_m1024000.hgr,0.9450522900631623
random_i18_n1024000_m1024000.hgr,0.9453873434045689
random_i19_n1024000_m1024000.hgr,0.9448320176243804
random_i1_n1024000_m1024000.hgr,0.9462267737216187
random_i20_n1024000_m1024000.hgr,0.9453331030114586
random_i21_n1024000_m1024000.hgr,0.9437078096070471
random_i22_n1024000_m1024000.hgr,0.9454134181488328
random_i23_n1024000_m1024000.hgr,0.9448248874975543
random_i24_n1024000_m1024000.hgr,0.946149678995839
random_i25_n1024000_m1024000.hgr,0.9441435847906822
random_i26_n1024000_m1024000.hgr,0.944864578657182
random_i27_n1024000_m1024000.hgr,0.9450312517919606
random_i28_n1024000_m1024000.hgr,0.9452009069877189
random_i29_n1024000_m1024000.hgr,0.9444137677158108
random_i2_n1024000_m1024000.hgr,0.9456466629793511
random_i3_n1024000_m1024000.hgr,0.9447586857050884
random_i4_n1024000_m1024000.hgr,0.9462180604787032
random_i5_n1024000_m1024000.hgr,0.9463846419128635
random_i6_n1024000_m1024000.hgr,0.9456709210072439
random_i7_n1024000_m1024000.hgr,0.9440409737008689
random_i8_n1024000_m1024000.hgr,0.9425066678929458
random_i9_n1024000_m1024000.hgr,0.9464980320850692
AVERAGE,0.9449855399472629
