filename,n256000_m4000__greedy_lsr10000x5_flat_explore
random_i0_n256000_m4000.hgr,0.9712320200125079
random_i10_n256000_m4000.hgr,0.97
random_i11_n256000_m4000.hgr,0.9721362229102167
random_i12_n256000_m4000.hgr,0.9741976085588421
random_i13_n256000_m4000.hgr,0.9748110831234257
random_i14_n256000_m4000.hgr,0.9842668344870988
random_i15_n256000_m4000.hgr,0.9700934579439252
random_i16_n256000_m4000.hgr,0.967741935483871
random_i17_n256000_m4000.hgr,0.9732994278448824
random_i18_n256000_m4000.hgr,0.9735709895513215
random_i19_n256000_m4000.hgr,0.9750312109862672
random_i1_n256000_m4000.hgr,0.9790209790209791
random_i20_n256000_m4000.hgr,0.9785488958990536
random_i21_n256000_m4000.hgr,0.9693290734824281
random_i22_n256000_m4000.hgr,0.9698681732580038
random_i23_n256000_m4000.hgr,0.9774436090225563
random_i24_n256000_m4000.hgr,0.9658227848101266
random_i25_n256000_m4000.hgr,0.9743910056214866
random_i26_n256000_m4000.hgr,0.9775421085464754
random_i27_n256000_m4000.hgr,0.9731417863835103
random_i28_n256000_m4000.hgr,0.9752475247524752
random_i29_n256000_m4000.hgr,0.9727216367017979
random_i2_n256000_m4000.hgr,0.972636815920398
random_i3_n256000_m4000.hgr,0.972636815920398
random_i4_n256000_m4000.hgr,0.9774153074027604
random_i5_n256000_m4000.hgr,0.9732142857142857
random_i6_n256000_m4000.hgr,0.9683818970861748
random_i7_n256000_m4000.hgr,0.9749216300940439
random_i8_n256000_m4000.hgr,0.9732142857142857
random_i9_n256000_m4000.hgr,0.9717868338557993
AVERAGE,0.97345554133698
