filename,n1024000_m64000__adaptiveGreedy_explore
random_i0_n1024000_m64000.hgr,0.9860825650361149
random_i10_n1024000_m64000.hgr,0.9926000473596969
random_i11_n1024000_m64000.hgr,0.9902549171073741
random_i12_n1024000_m64000.hgr,0.9890188164064818
random_i13_n1024000_m64000.hgr,0.9908902691511388
random_i14_n1024000_m64000.hgr,0.9958191483007824
random_i15_n1024000_m64000.hgr,0.9917428487171925
random_i16_n1024000_m64000.hgr,0.9900035490358453
random_i17_n1024000_m64000.hgr,0.986989946777055
random_i18_n1024000_m64000.hgr,0.9848619768477292
random_i19_n1024000_m64000.hgr,0.986782835467046
random_i1_n1024000_m64000.hgr,0.9876426417548632
random_i20_n1024000_m64000.hgr,0.9921264503907175
random_i21_n1024000_m64000.hgr,0.9893919639682351
random_i22_n1024000_m64000.hgr,0.9947836395969176
random_i23_n1024000_m64000.hgr,0.992144586852519
random_i24_n1024000_m64000.hgr,0.9931688357576115
random_i25_n1024000_m64000.hgr,0.992224596391263
random_i26_n1024000_m64000.hgr,0.9918182353287421
random_i27_n1024000_m64000.hgr,0.9923967923967923
random_i28_n1024000_m64000.hgr,0.9920052114177426
random_i29_n1024000_m64000.hgr,0.9960256258156365
random_i2_n1024000_m64000.hgr,0.990681939580984
random_i3_n1024000_m64000.hgr,0.9940645773979108
random_i4_n1024000_m64000.hgr,0.9922572960095295
random_i5_n1024000_m64000.hgr,0.9902297489341544
random_i6_n1024000_m64000.hgr,0.98802892023231
random_i7_n1024000_m64000.hgr,0.9890142517814727
random_i8_n1024000_m64000.hgr,0.9893831553973903
random_i9_n1024000_m64000.hgr,0.9904863203923654
AVERAGE,0.9907640569867872
