filename,n256000_m256000__greedy_explore
random_i0_n256000_m256000.hgr,2.418842315673828
random_i10_n256000_m256000.hgr,2.4196887016296387
random_i11_n256000_m256000.hgr,2.5930323600769043
random_i12_n256000_m256000.hgr,2.537853956222534
random_i13_n256000_m256000.hgr,2.323305606842041
random_i14_n256000_m256000.hgr,2.4790408611297607
random_i15_n256000_m256000.hgr,2.454955816268921
random_i16_n256000_m256000.hgr,2.4313347339630127
random_i17_n256000_m256000.hgr,2.446806669235229
random_i18_n256000_m256000.hgr,2.349466562271118
random_i19_n256000_m256000.hgr,2.524674415588379
random_i1_n256000_m256000.hgr,2.490602731704712
random_i20_n256000_m256000.hgr,2.3809356689453125
random_i21_n256000_m256000.hgr,2.490467071533203
random_i22_n256000_m256000.hgr,2.535444498062134
random_i23_n256000_m256000.hgr,2.6725637912750244
random_i24_n256000_m256000.hgr,2.526069402694702
random_i25_n256000_m256000.hgr,2.556889533996582
random_i26_n256000_m256000.hgr,2.4775822162628174
random_i27_n256000_m256000.hgr,2.4218761920928955
random_i28_n256000_m256000.hgr,2.4534659385681152
random_i29_n256000_m256000.hgr,2.43107533454895
random_i2_n256000_m256000.hgr,2.4163851737976074
random_i3_n256000_m256000.hgr,2.385303258895874
random_i4_n256000_m256000.hgr,2.349057197570801
random_i5_n256000_m256000.hgr,2.592198371887207
random_i6_n256000_m256000.hgr,2.4944937229156494
random_i7_n256000_m256000.hgr,2.453633069992065
random_i8_n256000_m256000.hgr,2.364201545715332
random_i9_n256000_m256000.hgr,2.377703666687012
AVERAGE,2.461631679534912
