filename,n256000_m256000__greedy_lsr10000x5_flat_explore
random_i0_n256000_m256000.hgr,1.3034044462875396
random_i10_n256000_m256000.hgr,1.830235633069422
random_i11_n256000_m256000.hgr,1.682473743991536
random_i12_n256000_m256000.hgr,1.6219212908129672
random_i13_n256000_m256000.hgr,1.7176358123364623
random_i14_n256000_m256000.hgr,1.46593549455762
random_i15_n256000_m256000.hgr,1.4348620434717425
random_i16_n256000_m256000.hgr,1.4393702596978788
random_i17_n256000_m256000.hgr,1.4890504210414248
random_i18_n256000_m256000.hgr,1.3866043732202145
random_i19_n256000_m256000.hgr,1.397053365624967
random_i1_n256000_m256000.hgr,1.3466967568016108
random_i20_n256000_m256000.hgr,1.3539618534512712
random_i21_n256000_m256000.hgr,1.335160804629119
random_i22_n256000_m256000.hgr,1.4742594037062149
random_i23_n256000_m256000.hgr,1.4466743761655392
random_i24_n256000_m256000.hgr,1.4670440596351997
random_i25_n256000_m256000.hgr,1.3926925195999955
random_i26_n256000_m256000.hgr,1.431543743803142
random_i27_n256000_m256000.hgr,1.4566122148168033
random_i28_n256000_m256000.hgr,1.4529532170539243
random_i29_n256000_m256000.hgr,1.3302906469391096
random_i2_n256000_m256000.hgr,1.286613677387121
random_i3_n256000_m256000.hgr,1.2489897212863275
random_i4_n256000_m256000.hgr,1.2526294873071764
random_i5_n256000_m256000.hgr,1.2250388788375761
random_i6_n256000_m256000.hgr,1.747686685383296
random_i7_n256000_m256000.hgr,1.758458811888312
random_i8_n256000_m256000.hgr,1.8400180200399208
random_i9_n256000_m256000.hgr,1.7882799880226392
AVERAGE,1.4801383916955355
