filename,n64000_m256000__greedy_lsr100000x5_flat_explore
random_i0_n64000_m256000.hgr,4.004275923321605
random_i10_n64000_m256000.hgr,3.2581640432143173
random_i11_n64000_m256000.hgr,3.3376704993578223
random_i12_n64000_m256000.hgr,3.3252467627829474
random_i13_n64000_m256000.hgr,3.3676548285448087
random_i14_n64000_m256000.hgr,3.21592364341682
random_i15_n64000_m256000.hgr,3.5354338149206326
random_i16_n64000_m256000.hgr,3.594786405972216
random_i17_n64000_m256000.hgr,3.8428485700755575
random_i18_n64000_m256000.hgr,3.5477408354646207
random_i19_n64000_m256000.hgr,3.437741328067937
random_i1_n64000_m256000.hgr,3.4433732602124434
random_i20_n64000_m256000.hgr,3.418621197205127
random_i21_n64000_m256000.hgr,3.7021551880525423
random_i22_n64000_m256000.hgr,3.364926532146585
random_i23_n64000_m256000.hgr,3.5064068486162983
random_i24_n64000_m256000.hgr,3.3857294667985545
random_i25_n64000_m256000.hgr,3.6381919296703
random_i26_n64000_m256000.hgr,3.0849919715436793
random_i27_n64000_m256000.hgr,2.9949026612929197
random_i28_n64000_m256000.hgr,2.982190292644553
random_i29_n64000_m256000.hgr,3.09282270696628
random_i2_n64000_m256000.hgr,3.1795081469826054
random_i3_n64000_m256000.hgr,3.1011097805695416
random_i4_n64000_m256000.hgr,3.2410199702200266
random_i5_n64000_m256000.hgr,3.2326439173007473
random_i6_n64000_m256000.hgr,3.8192218682637464
random_i7_n64000_m256000.hgr,3.8626802055833562
random_i8_n64000_m256000.hgr,4.099242136421839
random_i9_n64000_m256000.hgr,3.8831983123080236
AVERAGE,3.4500141015979486
